,Unnamed: 0,text,cmp_code,eu_code
862,1056,Mehrgenerationenfamilien sind stärker zu fördern.,603,
863,1057,"For employers, incentives have to be created for better reconciling family and work.",603,
864,1058,"Kinder in den Familien belassen, Kindesentzug nur in Ausnahmen",H,
865,1059,Einige Familien bedürfen der staatlichen Unterstützung durch Beratung und Hilfe bei der Erziehung.,603,
866,1060,"However, this may only lead to a child deprivation by the youth welfare office in extreme exceptional cases.",603,
867,1061,"Leider hat sich in den letzten Jahren um die Inobhutnahme von Kindern eine regelrechte Industrie entwickelt, die eines ständigen Nachschubs an Kindern bedarf.",603,
868,1062,Die Anzahl der Inobhutnahmen ist seit 1995 von 23.432 Kindern bis 2018 auf 52.590 Kinder bzw. um 124% gestiegen.,603,
869,1063,"By 2019, expenditure for this has multiplied from around 15 billion euros (1995) to 50.6 billion euros.",603,
870,1064,In Extremfällen musste sogar die „übermäßige Liebe der Mutter“ als Entzugsgrund herhalten.,603,
871,1065,Here the AfD calls for a radical change of course.,603,
872,1066,We want to avoid wrong decisions that are perceived as arbitrariness.,603,
873,1067,Die Jugendpolitik muss auf eine Förderung der Familien ausgerichtet werden,603,
874,1068,"und das Ziel verfolgen, dass die Kinder in ihren Familien bleiben.",603,
875,1069,Dazu müssen die Beratung und Sanktionierung von Familien innerhalb der Jugendämter auf zwei unabhängige Stellen verteilt und strikt getrennt werden.,603,
876,1070,"Es ist seitens der Fachaufsicht und aller Leitungsebenen auf die Einhaltung der Gesetze zu achten, insbesondere muss kostenlose Akteneinsicht gewährt werden, es muss eine Angemessenheitsprüfung aller Leistungen stattfinden, ein Kindesentzug darf nur für eine kurze Zeit angeordnet werden und das Wunsch- und Wahlrecht für Leistungen des Jugendamtes nach §16 SGB VIII muss respektiert werden.",603,
877,1071,"Wir wollen darüber hinaus eine unabhängige Kontrolle der Jugendämter und der freien Träger installieren, um dem dort herrschenden Wildwuchs Einhalt zu gebieten.",603,
878,1072,"Die Ombudsstelle muss mit Entscheidungsbefugnissen ausgestattet und bekannt gemacht werden, damit sich Eltern auch an diese wenden können.",603,
879,1073,Willkommenskultur für Kinder,H,
880,1074,Ungeborene Kinder haben ein Recht auf Leben.,603,
881,1075,Viel zu oft wird dieses Recht jedoch Zukunftsängsten untergeordnet.,603,
882,1076,"The AfD wants to prevent such anxiety through concrete aids for families in all situations, especially the life -saving way of adoption.",603,
883,1077,Wir wollen die Möglichkeiten der anonymen bzw. vertraulichen Geburt weiter ausbauen und stärken,706,
884,1078,as well as ensure the availability of baby flaps.,706,
885,1079,"Die Gesellschaft muss in Familien, Schule und Medien den Respekt vor dem Leben und ein positives Bild von Ehe und Elternschaft vermitteln.",603,
886,1080,"Diesen Bedarf erkennt man daran, dass seit Jahren in Deutschland jährlich rund 100.000 ungeborene Kinder getötet werden, was der Zahl der Einwohner einer Großstadt entspricht.",603,
887,1081,Die verpflichtende Schwangerschaftskonfliktberatung ist in vielen Fällen zu einem formalen Verwaltungsakt verkümmert und befördert eine Bagatellisierung von Abtreibungen.,603,
888,1082,"Instead, it must serve to protect life.",603,
889,1083,"Wie vom Bundesverfassungsgericht zur Bedingung gestellt, ist regelmäßig die Wirksamkeit der Beratungsscheinregelung zu überprüfen.",603,
890,1084,"If necessary, an effective protection of life must be guaranteed by legal corrections.",603,
891,1085,Schwangerschaftsberatungen müssen mit transparenten Qualitätsstandards und möglichst unter Einbeziehung der Väter durchgeführt werden.,503,
892,1086,"Abtreibungen, speziell aus sozialen und familiären Gründen, müssen dabei die Ausnahme bleiben.",603,
893,1087,"Bei der Beratung muss explizit über den Entwicklungsstand der ungeborenen Kinder und mögliche Spätfolgen einer Abtreibung aufgeklärt werden, wie z. B. das Post-Abortion-Syndrom (PAS).",603,
894,1088,"Eine Abtreibung ist meldepflichtig,",603,
895,1089,Verstöße dagegen sind zukünftig zu ahnden.,605.1,
896,1090,The abortion statistics are intended to reflect the real number of abortions.,603,
897,1091,"The decision on an abortion must of course be with the mother or the parents,",201.1,
898,1092,"dennoch lehnen wir alle Bestrebungen ab, die Tötung Ungeborener zu einem Menschenrecht zu erklären.",603,
899,1093,Wir wenden uns strikt gegen die Kommerzialisierung des Mutterleibes durch bezahlte Leihmutterschaften,603,
900,1094,And against the marketing of tissue killed unborn children.,603,
901,1095,Subject the consequences of separation,H,
902,1096,Children are the main suffering when the parents separate.,603,
903,1097,"Die daraus resultierenden Schäden müssen reduziert werden, indem die Problematik aus der Sicht der Kinder betrachtet wird.",603,
904,1098,Dazu gehört auch die umfassende Unterstützung und Beratung getrennter Eltern.,603,
905,1099,Abstiegsängste und finanzieller Druck belasten Familien stark und führen oft zu instabilen Ehen und Trennungen.,705,
906,1100,"Die AfD fordert daher auch zur Vermeidung von Trennungen eine familienfreundliche Steuer- und Abgabenpolitik, die es Familien ermöglicht, auf Wunsch auch mit nur einem Erwerbseinkommen eine Familie zu ernähren, ohne gravierende Einbußen des Lebensstandards.",603,
907,1101,"Auch für Eltern, die beide berufstätig sein wollen, müssen die weiteren Rahmenbedingungen so ausgelegt werden, dass Familie und Beruf möglichst gut vereinbar sind.",603,
908,1102,"Since the majority of the separation children grow up among the mothers, special attention should be paid to the inclusion of fathers in the upbringing.",503,
909,1103,"Children need father and mother, each of the different aspects for development.",603,
910,1104,"Kinder dürfen nicht als Druckmittel oder Instrument der Rache dienen, indem der Kontakt dem anderen Partner erschwert oder verwehrt wird.",603,
911,1105,Die Umgangsrechte und-pflichten beider Elternteile müssen entsprechend gestärkt werden.,503,
912,1106,Wir fordern auch bei nichtehelichen Kindern ein gemeinsames Sorgerecht ab Geburt.,503,
913,1107,"Die Reform des Familienrechts von 1977 führte dazu, dass selbst Straftaten und schwerwiegendes Fehlverhalten gegen den Ehepartner bei der Bemessung finanzieller Ansprüche nach Trennung und Scheidung oft ohne Auswirkung bleiben.",503,
914,1108,"Eine derartige Rechtsprechung ist nicht geeignet, die Partner zu ehelicher Solidarität anzuhalten und beeinträchtigt die Stabilität bestehender Ehen.",603,
915,1109,"Ohne das Schuldprinzip wiedereinzuführen, muss aber schwerwiegendes Fehlverhalten gegen die eheliche Solidarität bei den Scheidungsfolgen wieder verbindlich berücksichtigt werden.",603,
916,1110,Verantwortungsvolle Kinderbetreuung,H,
917,1111,Children should grow up free of indoctrination until they are solidified in the family and are old enough to face the problems of our world.,201.1,
918,1112,"Ideologen verschiedener Richtungen versuchen aber, Kinder möglichst früh zu beeinflussen.",202.1,
919,1113,Das wurde bereits im Dritten Reich und in der DDR in großem Stil praktiziert.,202.1,
920,1114,"Politische Ideologien, wie z. B. Genderwahn und Klimahysterie, werden den Kindern heute schon im Vorschulalter nähergebracht.",603,
921,1115,The AfD demands that daycare centers and schools to be kept free of fear and hysteria and convey a positive attitude to life.,603,
922,1116,"The political influence is often accompanied by early sexualization in the sense of ""various"" gender roles.",603,
923,1117,The “sexual pedagogy of diversity” tries to unsettle children in terms of their sexual identity and dissolve gender roles.,603,
924,1118,Sie werden dadurch massiv in ihrer Entwicklung gestört.,603,
925,1119,"Kinder haben das Recht auf Schutz ihrer Intimsphäre, damit sie ihre Sexualität selbstbestimmt herausbilden können.",603,
926,1120,In Kindergärten muss Deutsch gesprochen werden.,601.1,
927,1121,"Educators, providers and authorities have to actively work on this.",601.1,
928,1122,"Um die Vereinbarkeit von Familie und Beruf zu vereinfachen, sind Betriebskindergärten stärker als bisher zu fördern.",604,
929,1123,They reduce the travel paths and simplify the coordination of family and professional obligations.,604,
930,1124,Das Geschlecht ist eine biologische Tatsache,H,
931,1125,"Die menschliche Spezies besteht aus zwei Geschlechtern, dem männlichen und dem weiblichen.",603,
932,1126,"This two -sex is not lifted by the fact that with a few individuals, an assignment to the male or female gender is difficult or not possible.",603,
933,1127,It goes without saying that these people are full part of our society and that they have to be treated with respect.,503,
934,1128,"However, we consider it inappropriate to reverse the biological rule-exception relationship and to introduce new categories of gender classification (e.g. by changing the toilet order) for a very small number of people.",603,
935,1129,Das biologische Geschlecht wirkt sich unmittelbar auf viele Verhaltensaspekte von Männern und Frauen aus.,603,
936,1130,The gender roles in different cultures build on it.,603,
937,1131,"They can vary, but the influence of cultural and social aspects must not be overestimated.",603,
938,1132,"Humans are not an arbitrary creature, but always moves in the limits set by nature.",603,
939,1133,The equality between men and women is a high asset and anchored in the Basic Law.,503,
940,1134,"Die biologische Geschlechterbindung des Menschen betrachten wir nicht als Last, sondern als Geschenk.",603,
941,1135,The AfD therefore calls for traditional life plans,603,
942,1136,And the appreciation of the life's performance of women who raise families and raise children.,603,
943,1137,"Like men, women should be allowed to decide which way of life they should do without having to expect social ostracism, as is currently anchored in the left zeitgeist.",503,
944,1138,"Accordingly, we do not consider women's quotas to be progressive.",201.1,
945,1139,They represent a form of discrimination and solidify the image that a fulfilled and recognized life for women can only be achieved through a professional career.,201.1,
946,1140,The gender is determined by the sex chromosomes.,603,
947,1141,"We see it critically that ""gender conversions"" are increasingly trivialized.",603,
948,1142,We reject gender conversions in children and adolescents.,603,
949,1143,Such a serious decision may only be made with the maturity and insight of the adulthood.,603,
950,1144,Labor and social policy,H,
951,1145,Zuwanderung von EU-Ausländern in unsere Sozialsysteme begrenzen,H,
952,1146,Hunderttausende EU-Ausländer werden als Regelleistungsberechtigte in der Grundsicherung für Arbeitsuchende geführt.,601.2,
953,1147,"Die AfD fordert, die nationalen Vorschriften zum Leistungsbezug der Grundsicherung für Arbeitsuchende dahingehend abzuändern, dass ein Leistungsanspruch nur für solche EU-Ausländer besteht, die unter Aufnahme einer existenzsichernden Tätigkeit einreisten beziehungsweise ihren gewöhnlichen Aufenthalt begonnen und diese über einen angemessenen Zeitraum ausgeübt haben.",601.2,
954,1148,The purchase of basic security benefits for job seekers after a livelihood assurance or beyond the purchase of unemployment benefits should be limited to a maximum of one year.,505,
955,1149,Defend national legislative sovereignty in social law,H,
956,1150,"A stable, performance -friendly social system belongs to national responsibility.",601.1,
957,1151,A permanent departure from the principle of unanimity at the EU level in the area of social policy in favor of majority decisions would actually be a further submission of sovereign rights to the European Union.,110,
958,1152,"For this reason, the AfD rejects the EU's power that has been driven by the EU in the area of social policy.",110,
959,1153,No payments of social benefits to foreign accounts,H,
960,1154,Social benefits such as Hartz IV or social welfare are also transferred to foreign accounts depending on the beneficiary.,601.1,
961,1155,"Überzahlungen oder Fehlzahlungen können nur unter erschwerten Bedingungen zurückgeholt werden, wodurch dem deutschen Sozialsystem ein erheblicher finanzieller Schaden entsteht.",601.1,
962,1156,This also burdens every taxpayer and the solidarity community.,503,
963,1157,"Therefore, the AfD demands that social benefits only be paid to domestic accounts.",601.1,
964,1158,Prevent wage dumping in temporary work,H,
965,1159,Temporary workers are at least equal to comparable regular workers regarding the remuneration from the first working day.,701,
966,1160,"In order to take into account the increased risk of termination and the expected flexibility of the temporary workers, a flexibility bonus is introduced.",701,
967,1161,It is done as a percentage surcharge on the relevant wages.,701,
968,1162,The previous option of grading the remuneration is no longer necessary.,702,
969,1163,Effective closed (industry) surcharge agreements keep your validity until the agreed process.,701,
970,1164,An extension is excluded.,702,
971,1165,Keeping the minimum wage,H,
972,1166,The statutory minimum wage is closely linked to the nature of the social market economy.,412,
973,1167,"In the area of remuneration, he corrects the position of low -wage recipients as a weak market participant compared to the interests of employers as a comparatively strong market participant.",412,
974,1168,It also protects you from the wage pressure expected by the current mass migration.,601.2,
975,1169,"In particular, the minimum wage allows an existence beyond the poverty border and the financing of a pension, albeit modest, that would otherwise have to be carried out by state support from society.",412,
976,1170,Minimum wages prevent the privatization of profits with simultaneous socialization of the costs.,412,
977,1171,Worthy of working life - make unemployment benefit just,H,
978,1172,An employee who becomes unemployed after many years of employment is usually only entitled to one year unemployment benefit I.,504,
979,1173,He then receives unemployment benefit II like an unemployed person who has never paid up in unemployment insurance before.,504,
980,1174,This represents a disdain of the long -standing contributors.,503,
981,1175,The AfD is committed to a subsidy of unemployment benefit I depending on the duration of the pre -employment.,504,
982,1176,Der Selbstbehalt bei der Berechnung von Arbeitslosengeld II ist sanktionsfrei zu erhöhen.,504,
983,1177,This is a requirement of justice in order to treat different acquisition biographies in the event of unemployment.,503,
984,1178,Reform of unemployment insurance,H,
985,1179,The contribution rate in unemployment insurance is to be lowered in order to increase the income of employees,701,
986,1180,and relieve the production factor.,410,
987,1181,Dazu soll die Arbeitslosenversicherung von versicherungsfremden Leistungen entlastet werden,304,
988,1182,and the circle of beneficiaries are strictly aligned with the circle of contributors.,505,
989,1183,Die Versicherten sollen beim Bezug des beitragsfinanzierten Arbeitslosengeldes I nicht mehr mit Sanktionen gegängelt werden.,503,
990,1184,Activating basic security - work that is worthwhile,H,
991,1185,"The AfD wants an ""activating basic security"" as an alternative to unemployment benefit II (so -called ""Hartz IV"").",504,
992,1186,The income achieved should not be fully offset against the support amount as before.,701,
993,1187,Stattdessen verbleibt dem Erwerbstätigen stets ein spürbarer Anteil des eigenen Verdienstes.,701,
994,1188,This creates work incentives.,701,
995,1189,"If you work, you will definitely have more money available than the one who does not work but is able to work (pay distance requirement).",701,
996,1190,Abuse options must be ruled out.,605.1,
997,1191,Strengthen financial control,H,
998,1192,"Combating undeclared work, illegal employment and violations of the minimum wage law is the task of financial control undeclared work (FKS).",605.1,
999,1193,"The AfD calls for financial control to strengthen undeclared work during personnel structure, by among other things.The recruitment of personnel through a new independent central organizational unit is organized and the training of FKS employees is reorganized.",605.1,
1000,1194,Reform and simplify labor law,H,
1001,1195,"A labor code is to be created, which systematically brings and supplements the numerous individual laws and thus creates clarity and legal certainty.",303,
1002,1196,Targeted measures against home and homelessness,H,
1003,1197,Das Problem der Wohnungs- und Obdachlosigkeit wurde bislang gesellschaftlich eher am Rande wahrgenommen.,504,
1004,1198,"However, the increasing number of housing and homeless shows the poor planning in social housing, which has its cause in the lack of specific needs determination.",504,
1005,1199,The AfD therefore calls for the immediate introduction of nationwide central statistics to record housing and homelessness.,504,
1006,1200,More jobs with fair remuneration for severely disabled people,H,
1007,1201,"Despite the legal obligation to hold jobs for disabled people, the number of unemployed people is significantly too high.",705,
1008,1202,"Um echte Teilhabe für behinderte Menschen am Arbeitsleben zu verwirklichen, fordert die AfD die Schaffung von Anreizen in Form eines Bonussystems für alle Arbeitgeber für die Einrichtung von mehr Arbeitsplätzen für Menschen mit Behinderung, gekoppelt mit einer fairen Entlohnung.",705,
1009,1203,Improvements for people with disabilities in hospitals,H,
1010,1204,People with disabilities are to be better cared for in hospitals and rehabilitation facilities.,705,
1011,1205,"For this purpose, the prerequisites for social assistance should be created, which would then also relieve the relatives.",504,
1012,1206,The AfD pension concept,H,
1013,1207,"As a party of performance justice, the AfD is of particular concern to enable our parents and grandparents in retirement age.",504,
1014,1208,You have built our country into one of the leading industrialized nations in the world with your work.,601.1,
1015,1209,"For this reason, the impending poverty of old age for millions of top performers is unbearable for us.",504,
1016,1210,We therefore grant a significant rejection to the degrading and unjust pension policy of the old parties.,305.1,
1017,1211,"At the same time, we have to keep the pension system affordable for the boys against the background of demographic development.",414,
1018,1212,Pensions for the future,H,
1019,1213,It takes a balanced approach that includes the interests of all those affected.,503,
1020,1214,"The impending overload of the contributors must be counteracted by a higher tax subsidy in pension financing,",504,
1021,1215,Non -insurance benefits are to be paid out of tax funds.,304,
1022,1216,"However, this higher tax expense may not be financed by tax increases.",401,
1023,1217,"Vielmehr sind die Steuerzuschüsse zur Rente durch konsequente Streichungen von ideologischen Politikmaßnahmen, beispielsweise in der Migrations-, Klima- und EUPolitik, gegenzufinanzieren.",603,
1024,1218,"Gute Renten sind künftig nur dann finanzierbar, wenn wir die richtigen haushaltspolitischen Prioritäten setzen.",504,
1025,1219,Statt linksgrüner „Weltrettungsprojekte“ braucht es marktwirtschaftliche Freiheit,401,
1026,1220,"und öffentliche Investitionen in Bildung und Wissenschaft,",506,
1027,1221,To get through a prospering economy,410,
1028,1222,to be able to finance high social standards.,504,
1029,1223,Freedom when retirement,H,
1030,1224,"Our concern is not just a higher level of performance in pension insurance,",504,
1031,1225,More freedom rights should also be granted to the beneficiaries.,201.1,
1032,1226,Unserem Freiheitsverständnis nach gehört die Entscheidung über den Eintritt in die Rentenphase in die Hand des Einzelnen.,201.1,
1033,1227,"Die Betroffenen haben nach einem langen Berufsleben viele Erfahrungen gesammelt und wissen selbst am besten, wann sie aus dem Erwerbsleben ausscheiden wollen.",201.1,
1034,1228,"Some work in their work, have great pleasure and want to work as long as possible.",201.1,
1035,1229,"Others are different for their retirement, want to spend more time with their partner, go on a trip or take care of the grandchildren.",201.1,
1036,1230,We therefore want to enable everyone to work longer and to retire in agreement with the respective employer at the time of the desired time.,201.1,
1037,1231,The pension height depends on the paid contributions and the pension entry.,503,
1038,1232,"If you work longer, you get more pension.",503,
1039,1233,Altersarmut verhindern,H,
1040,1234,"Regardless of the time of pension, you always have to apply: If you have paid for a long time into the pension fund, you should also better better than people who have paid less with less income.",503,
1041,1235,"The AfD does justice to this, in which 25% of the old -age pension is not counted towards basic security in old age.",503,
1042,1236,"In this way, poverty in old age is prevented or at least significantly reduced.",504,
1043,1237,"During the employment phase, it is therefore worth taking on activities with low incomes, from which there are often higher -paid employment relationships.",701,
1044,1238,"Social justice is an integral part of AfD policy, but must always stimulate personal responsibility.",503,
1045,1239,Abolition of politician pensions,H,
1046,1240,We also have to demand this personal responsibility from politicians.,503,
1047,1241,It is not conveyed to anyone that professional politicians acquire high pension claims after just a few years.,304,
1048,1242,This is mainly critical because the beneficiaries of these laws themselves have legally decided on such regulations.,304,
1049,1243,So it has to be over.,304,
1050,1244,"Like other employees, politicians should also pay into statutory pension insurance.",503,
1051,1245,This is also an expression of our understanding of social justice.,503,
1052,1246,Reduction of civil servant status to originally sovereign tasks,H,
1053,1247,Zu diesem Verständnis gehört auch ein neuer Umgang in der Frage „Staatsbedienstete und Rentenversicherung“.,503,
1054,1248,Our officials are the backbone of the German administration and a significant support for the well -functioning state in international comparison.,601.1,
1055,1249,Die hohe Loyalität der Beamten beruht auch auf dem Prinzip der Fürsorgepflicht des Dienstherrn.,202.1,
1056,1250,Darauf beruht die beamtenrechtliche Altersversorgung.,504,
1057,1251,"The AfD would therefore like to maintain it, but limit the civil servant to sovereign tasks, such as the Bundeswehr, customs, police, financial management and judiciary.",303,
1058,1252,"In this way, a large part of the future state employees will be included in the statutory pension insurance and their contribution volume is strengthened.",504,
1059,1253,Creating load equality between families and childless,H,
1060,1254,Families deserve special attention in the social security system.,603,
1061,1255,Parents bear the burden of child rearing.,603,
1062,1256,"The later benefits of the children, especially in pension insurance, benefit all pensioners, including the childless.",603,
1063,1257,Families with children therefore carry special loads for the general public.,603,
1064,1258,"The AfD would like to compensate for families to reimburse the parents' pension insurance for each child for each child, without reducing the pension claims.",603,
1065,1259,"If no contributions were paid in the appropriate amount at the time of birth, a crediting for future pension contributions.",603,
1066,1260,"As a result, the parents are effectively supported in the phase of life, in which the costs for the children are incurred and, if necessary, a parent completely or partially dispenses with earned income.",603,
1067,1261,"This will not only make the decision for a child or other children easier,",603,
1068,1262,"But overall, take pressure pressure from the families and thus reduce the separation rate.",603,
1069,1263,Eliminate injustices when transferring the eastern pensions,H,
1070,1264,In addition to the injustices towards families,603,
1071,1265,bestehen auch 31 Jahre nach der deutschen Wiedervereinigung noch immer Ungerechtigkeiten bei der Überleitung der Ostrenten.,503,
1072,1266,Bei der in den neunziger Jahren erfolgten Rentenüberleitung mit dem Renten-Überleitungsgesetz und dem Anspruchs- und Anwartschaftsüberführungsgesetz ist es zu Ungereimtheiten gekommen.,503,
1073,1267,The regulations for special professional groups contained in the “GDR” age security system were only partially implemented.,701,
1074,1268,"After the expiry of transitional regulations, there are considerable differences depending on the start of the pension.",503,
1075,1269,"For the hardship cases and gross uninvestments in the pension transfer process, we will create a compensation through a fund solution.",504,
1076,1270,"As part of the fund solution, the affected people must be granted flat -rate one -off payments in an appropriate amount.",504,
1077,1271,"In the design of the one -off payments, - as far as possible - the restriction covered should be linked.",504,
1078,1272,"No double taxation, raise tax allowance",H,
1079,1273,"In addition to the special injustices towards Eastern Rentners and families across Germany, there are also fundamental injustices in pension taxation.",503,
1080,1274,Many pensioners who have been paying taxes on their pensions since 2005 are subject to double taxation.,503,
1081,1275,The legal regulations must be adapted in such a way that this unconstitutional state is abolished.,504,
1082,1276,"In general, the taxation of pensions from a social perspective must be critically assessed.",504,
1083,1277,We counteract the income tax burden by lifting the tax allowance - as shown in the tax policy section - for everyone and thus preserving at least low pensions from taxation.,504,
1084,1278,Strengthen pension -financed pension,H,
1085,1279,"With our balanced approach and the measures derived from it, we will make the pay -as -you -go pension system suitable for the entry of the baby boomers into the pension system.",504,
1086,1280,We significantly increase performance justice without overloading the subsequent generations.,503,
1087,1281,We show that contemporary interests and generative responsibility must be reconciled.,603,
1088,1282,Appreciate military service in terms of pension,H,
1089,1283,The AfD has set itself the goal of reintroducing the exposed conscription.,104,
1090,1284,"In the statutory pension insurance, the time of military service is consequently brought into account as if the military service provides contributions and merits to the extent of an average income.",104,
1091,1285,"Every month of the service time, 1/12 earnings points are credited to the pension insurance account.",104,
1092,1286,"This regulation also benefits the military replacement service providers (civil service providers), who reject the service to the weapon for reasons of conscience.",503,
1093,1287,Health policy,H,
1094,1288,AfD's health policy builds on the existing German health system.,504,
1095,1289,"However, there are increasingly undesirable developments that the alternative for Germany takes on reform proposals.",504,
1096,1290,Our goal is a medical care that is oriented towards humans and close to home.,504,
1097,1291,"The efficiency of our healthcare system is to be re -evaluated, independence, natural prevention and freedom of therapy promoted",504,
1098,1292,and the influence of lobbyists are stricter.,304,
1099,1293,No more disproportionate corona measures,H,
1100,1294,"The uncertainty of citizens with arbitrary limit values,",305.1,
1101,1295,incomprehensible measures,201.1,
1102,1296,and restrictions on fundamental rights,202.1,
1103,1297,"Due to administrative authorizations, bypassing the parliaments, we are unacceptable for us.",202.1,
1104,1298,The focus of voluntary hygiene measures and protection regulations must be on endangered population groups.,201.1,
1105,1299,"Das Tragen von Masken in Kindertagesstätten, Horten und Schulen lehnen wir ab.",201.1,
1106,1300,The disproportionate lockdown measures must be ended immediately.,401,
1107,1301,We reject the obligation to carry a mask.,201.1,
1108,1302,"We reject a mandatory vaccination (direct and indirect), immunity cards, as well as tracking apps or other monitoring measures.",201.1,
1109,1303,We want to ensure that the public and scientific discourse and the respect of opinion pluralism remain.,201.2,
1110,1304,We are calling for the return to proven scientific diagnostic methods to determine an infection.,504,
1111,1305,"A quick test or PCR test, which, according to the developer and the WHO alone is not suitable for proof of infection and whose false-positive rate leads to artificially excessive incidence values, must no longer be the basis for restrictions on freedom by state-prescribed lockdowns, access restrictions and quarantine.",201.1,
1112,1306,Vaccination must remain voluntary,H,
1113,1307,The AfD defends the fundamental right to physical integrity,201.2,
1114,1308,And the responsibility of each individual for his body.,201.1,
1115,1309,Installation of a parliamentary corona investigation committee,H,
1116,1310,"We are committed to ensuring that the entire Corona policy of the Federal Government, the proclamation of the epidemic of national scope, the Corona summit, the use and meaningfulness of the PCR test, which is not anchored in the Basic Law, which arisesset limit values, information policy, lack of scientific discourse, the proportionality of the measures, the restriction of fundamental rights, mandatory tests and quarantine as well as the physical, psychological and psychosocial damage by the measures, mask obligation without health check and the vaccines used by emergency approval are carefully examined.",202.1,
1117,1311,Particular attention must be paid to the personal enrichment of MPs and government members in the context of Corona policy.,304,
1118,1312,Hospitals and clinics need planning security and individually adequate financing,H,
1119,1313,"The existing financing in the DRG case flat system has proven to be a allocation and savings system with the ""hedge trimmer"".",504,
1120,1314,"The control function for cleaning up alleged overcapacities potentiates upheavals and accelerates clinic deaths, especially in rural areas.",504,
1121,1315,"Die AfD fordert die Einführung eines Individualbudgets für Krankenhäuser, um auch in strukturschwachen Gebieten wohnortnah beispielsweise Notfalleinrichtungen, Abteilungen für Geburtshilfe und insbesondere die stationäre Behandlung von Kindern zu ermöglichen.",504,
1122,1316,"In the individual financing agreement between the health insurance companies and the respective clinics, the clinical performance, the examination results of the expanded new medical service in the healthcare system (MDG), the actual needs among the local population and the economic performance of the respective hospital.",504,
1123,1317,"With regard to the variety of sponsors and the provisions of powerful hospital structures, the AfD calls for a limitation of private support in the hospital sector at max. 60%.",413,
1124,1318,Service -oriented outpatient care by completing the budgeting,H,
1125,1319,Half of the resident doctors will reach retirement age in the next few years.,704,
1126,1320,Die Motivation zum Führen einer eigenen Praxis sowie zu einer längeren Berufsausübung über die übliche Altersgrenze hinaus ist unter den bestehenden Restriktionen gering.,704,
1127,1321,"The existing system of a performance -independent budgeting leads to monthly waiting times at specialist treatments, exuberant bureaucracy, premature practice closures and a strong desire for professional independence.",504,
1128,1322,"Nicht Kopfpauschalen, Budgetierung und willkürliche Honorarkürzungen innerhalb der GKV,",504,
1129,1323,but a performance -based payment of the doctors,704,
1130,1324,ensures needs -based care of the individual patient.,504,
1131,1325,A disproportionate expansion of performance is avoided by flanking measures.,505,
1132,1326,"1. A further developed medical service in the healthcare system (MDG), which, in contrast to the existing system, is put together and financed, is said to be composed of all those involved in the health system.",504,
1133,1327,"In the future, he will not only be an instrument of cost savings for cost bearers,",503,
1134,1328,But also a means of performance equality for the patients and for the quality of treatment.,504,
1135,1329,"2. A multi -stage bonus system for contributors that does not prevent the necessary doctor contacts, but can be prevented from visible visits.",505,
1136,1330,Restore and secure medical care in the country,H,
1137,1331,The AfD considers the promotion of medical care in rural areas one of the most urgent tasks.,301,
1138,1332,The following measures will strengthen the care there:,301,
1139,1333,1. Lift of the head flat rate remuneration and the budgeting of medical fees.,704,
1140,1334,2. Ending the cap in the billing system (degression).,704,
1141,1335,3. Financial and organizational branch aids.,704,
1142,1336,"4. Disconnecting the hurdles when hiring medical staff, such asB. the job sharing limitation.",704,
1143,1337,"5. Weiteren Ausbau von Arztpraxen / Polikliniken/MVZ mit angestellten Ärzten auch unter der Trägerschaft der Kommunen, aber unter ärztlicher Leitung.",301,
1144,1338,6. Promotion of medical students who commit themselves to work in structural -weak areas for a certain period of time after studying.,301,
1145,1339,7. Provision of favorable study loans for medical students who are gradually issued with a - also proportionate - professional activity in under -provisioned counties.,301,
1146,1340,8. Consistent perception of the security order for a comprehensive supply density through the health insurers (dental) medical associations.,301,
1147,1341,Enter access to healing and aids,H,
1148,1342,The approval for aids for aids from the statutory health insurance (GKV) creates gaps in supply for the patient,504,
1149,1343,and causes high bureaucratic effort.,303,
1150,1344,It must be replaced by a fixed amount.,504,
1151,1345,Kurzzeitpflegeplätze in Krankenhäusern finanzieren,H,
1152,1346,"Following hospital treatment, the lack of directly subsequent care options often leads to an unworthy transitional situation.",504,
1153,1347,The AfD demands that short -term care places in the hospitals are financed by long -term care insurance.,504,
1154,1348,This avoids the pressure on people in need of care who often fear that follow -up care in subsequent care facilities or at home is not ensured.,504,
1155,1349,Beendigung des Pflegenotstands,H,
1156,1350,"Increasing patient numbers, acceptance of qualified nursing staff, overload of existing nursing staff and the expenditure covering of the health and long-term care funds ensure increasing imbalance in the care sector.",504,
1157,1351,Hence the AfD:,504,
1158,1352,"1. A performance-appropriate payment of the nursing staff via an area collective agreement with tax-free night, Sunday and public holidays.",701,
1159,1353,2. Eine bundeseinheitliche gesetzliche Personaluntergrenze für Pflegeeinrichtungen mit einer Pufferregelung bei deren kurzzeitiger Unterschreitung.,701,
1160,1354,3. Regular review of the result and billing quality in care facilities.,504,
1161,1355,4. Promotion and financing of training as a nurse and not just the nursing assistant through the job center.,701,
1162,1356,The AfD calls for the continued existence of the various forms of supply,504,
1163,1357,And the promotion of age -appropriate forms of living.,504,
1164,1358,"We continue to support the separate vocational training of health and nursing, pediatric nursing and geriatric care, which has proven itself for decades.",701,
1165,1359,We consider generalized nursing training to be a bad development at the expense of those in need of care.,504,
1166,1360,Promotion for home care,H,
1167,1361,Over 70% of those in need of care prefer accommodation at home.,201.1,
