"text","cmp_code","eu_code"
"We will ensure that every injured veteran has access to financial advice and support so that they can determine the form of compensation that works best for them and their families.","504",NA
"To better support veterans who have had their career options limited by a service-related illness or injury, we will invest $25 million each year to expand access to the Permanent Impairment Allowance.","504",NA
"We will invest a further $40 million each year to provide injured veterans with 90 percent of their pre-release salary,","504",NA
"and will index this benefit so that it keeps pace with inflation.","504",NA
"EDUCATION AND TRAINING",NA,NA
"We will honour the service of our veterans","706",NA
"and provide new career opportunities through a new Veterans Education Benefit.","506",NA
"Veterans have proven their ability to work hard and succeed, but many find it difficult to build new careers after their years of service.","506",NA
"To help veterans re-enter the workforce, and to help expand Canada's skilled labour force, we will invest $80 million every year to create a new Veterans Education Benefit.","506",NA
"This benefit will provide full support for the costs of up to four years of college, university, or technical education for Canadian Forces veterans after completion of service.","506",NA
"We will also expand the number of job opportunities available to veterans by ensuring provisions for their employment are included in the Community Benefits Agreements of federal infrastructure projects.","706",NA
"BETTER SERVICE",NA,NA
"We will make it easier for veterans to access services, including mental health services.","504",NA
"We will deliver a higher standard of service and care,","504",NA
"and ensure that a “one veteran, one standard” approach is upheld.","504",NA
"To restore access to the support that veterans are due, we will re-open the nine Veterans Affairs service offices closed by Stephen Harper,","504",NA
"and will fully implement all of the Auditor General's recommendations on enhancing mental health service delivery to veterans.","504",NA
"We will hire 400 new service delivery staff, doubling the current planned increase.","504",NA
"This will include much-needed case managers at Veterans Affairs.","504",NA
"We will also immediately hire additional mental health professionals to give veterans the support they need.","504",NA
"Canada must be a world leader in caring for and supporting our veterans, and a Liberal government will budget $20 million to create two new centres of excellence in veterans' care, including one with a specialization in mental health, PTSD, and related issues for both veterans and first responders.","504",NA
"MORE SUPPORT FOR VETERANS' FAMILIES",NA,NA
"We will do more to support the families of Canada's veterans.","504",NA
"Veterans have given years of their lives in service to Canada.","504",NA
"So have their families.","504",NA
"We will provide greater education, counselling, and training for families who are providing care and support to veterans living with physical and/or mental health issues as a result of their service.","504",NA
"We will also end the time limit for surviving spouses to apply for vocational rehabilitation and assistance services.","504",NA
"Our investment of $100 million each year will expand the circle of support for veterans' families.","504",NA
"So that surviving veterans' partners do not face a decline in quality of life with the loss of their loved one, we will increase the veteran survivor's pension amount from 50 percent to 70 percent.","504",NA
"We will also eliminate the “marriage after 60” clawback clause, so that surviving spouses of veterans receive appropriate pension and health benefits.","504",NA
"Veterans served Canada with honour and deserve to be treated with dignity when they pass away.","504",NA
"As our final act of respect, we will double funding to the Last Post Fund to ensure that all veterans receive a dignified burial.","504",NA
"KEEPING CANADIANS SAFE",NA,NA
"Canada is fundamentally a safe and peaceful nation.","601",NA
"Our plan will keep Canadians safe and protect their rights,","605",NA
"without resorting to the politics of fear or letting ideology trump evidence in decision-making.","201",NA
"PREVENTING DOMESTIC VIOLENCE AND SEXUAL ASSAULT",NA,NA
"We will give more support to survivors of domestic violence, sexual assault, and sexual harassment,","504",NA
"and ensure that more perpetrators are brought to justice.","605",NA
"For far too many Canadians – overwhelmingly women – sexual violence, sexual harassment, and intimate partner violence are real, and even daily, threats.","605",NA
"Many survivors choose not to report these incidents to police and conviction rates are low.","605",NA
"Working together with experts and advocates, we will develop and implement a comprehensive federal gender violence strategy and action plan, aligned with existing provincial strategies.","504",NA
"We will ensure that no one fleeing domestic violence is left without a place to turn.","504",NA
"We will increase investments in growing and maintaining Canada's network of shelters and transition houses, as part of our broader investment in social infrastructure.","504",NA
"We will amend the Criminal Code to reverse onus on bail for those with previous convictions of intimate partner violence.","605",NA
"We will also specify that intimate partner violence be considered an aggravating factor at sentencing,","605",NA
"and increase the maximum sentence for repeat offenders.","605",NA
"We will work in partnership with provinces and territories","301",NA
"to bolster public awareness campaigns,","504",NA
"and take action to ensure that Parliament and federal institutions – including the public service, the RCMP, and the Canadian Armed Forces – are workplaces free from harassment and sexual violence.","605",NA
"We will review current gender- and culturally-sensitive training policies for federal front-line law enforcement officers to ensure that they are strong and effective.","605",NA
"To help those who are new to Canada, we will change the rules so that spouses immigrating to Canada receive immediate permanent residency – rather than a two-year waiting period.","705",NA
"This will make it possible for spouses – most often women – to work and achieve financial independence.","705",NA
"We will also immediately launch a national public inquiry into missing and murdered Indigenous women and girls in Canada.","201",NA
"BILL C-51",NA,NA
"We will repeal the problematic elements of Bill C-51,","201",NA
"and introduce new legislation that better balances our collective security with our rights and freedoms.","201",NA
"Canadians know that in Canada, we can both improve our security while protecting our rights and freedoms.","201",NA
"We will introduce new legislation that will, among other measures:  guarantee that all Canadian Security Intelligence Service warrants respect the Charter of Rights and Freedoms;","201",NA
"establish an all-party national security oversight committee;","202",NA
"ensure that Canadians are not limited from lawful protests and advocacy;","201",NA
"require that government review all appeals by Canadians on the no-fly list;","201",NA
"narrow overly broad definitions, such as defining “terrorist propaganda” more clearly;","201",NA
"limit Communications Security Establishment's powers by requiring a warrant to engage in the surveillance of Canadians;","201",NA
"require a statutory review of the full Anti-Terrorism Act after three years;","201",NA
"and  prioritize community outreach and counter-radicalization, by creating the Office of the Community Outreach and Counter-radicalization Co-ordinator.","606",NA
"As this legislation is tabled in Parliament, we will launch broad public consultations, to engage and seek the input of Canadians and subject-matter experts.","202",NA
"GUNS",NA,NA
"We will take action to get handguns and assault weapons off our streets.","605",NA
"Over the last decade, Stephen Harper has steadily weakened our gun laws in ways that make Canadians more vulnerable and communities more dangerous.","305",NA
"We will take pragmatic action to make it harder for criminals to get, and use, handguns and assault weapons.","605",NA
"We will:   repeal changes made by Bill C-42 that allow restricted and prohibited weapons to be freely transported without a permit,","605",NA
"and we will put decision-making about weapons restrictions back in the hands of police, not politicians;","605",NA
"provide $100 million each year to the provinces and territories","301",NA
"to support guns and gangs police task forces to take illegal guns off our streets and reduce gang violence;","605",NA
"modify the membership of the Canadian Firearms Advisory Committee to include knowledgeable law enforcement officers, public health advocates, representatives from women's groups, and members of the legal community;","202",NA
"require enhanced background checks for anyone seeking to purchase a handgun or other restricted firearm;","605",NA
"require purchasers of firearms to show a license when they buy a gun,","605",NA
"and require all sellers of firearms to confirm that the license is valid before completing the sale;","605",NA
"require firearms vendors to keep records of all firearms inventory and sales to assist police in investigating firearms trafficking and other gun crimes;","605",NA
"immediately implement the imported gun marking regulations that have been repeatedly delayed by Stephen Harper;","605",NA
"and  as part of our investment in border infrastructure, invest in technologies to enhance our border guards' ability to detect and halt illegal guns from the United States entering into Canada.","605",NA
"We will not create a new national long-gun registry to replace the one that has been dismantled.","201",NA
"We will ensure that Canada becomes a party to the international Arms Trade Treaty.","107",NA
"MARIJUANA",NA,NA
"We will legalize,","604",NA
"regulate,","403",NA
"and restrict access to marijuana.","403",NA
"Canada's current system of marijuana prohibition does not work.","604",NA
"It does not prevent young people from using marijuana and too many Canadians end up with criminal records for possessing small amounts of the drug.","604",NA
"Arresting and prosecuting these offenses is expensive for our criminal justice system.","604",NA
"It traps too many Canadians in the criminal justice system for minor, non-violent offenses.","604",NA
"At the same time, the proceeds from the illegal drug trade support organized crime and greater threats to public safety, like human trafficking and hard drugs.","604",NA
"To ensure that we keep marijuana out of the hands of children, and the profits out of the hands of criminals, we will legalize,","604",NA
"regulate,","403",NA
"and restrict access to marijuana.","403",NA
"We will remove marijuana consumption and incidental possession from the Criminal Code,","604",NA
"and create new, stronger laws to punish more severely those who provide it to minors, those who operate a motor vehicle while under its influence, and those who sell it outside of the new regulatory framework.","605",NA
"We will create a federal/provincial/territorial task force,","301",NA
"and with input from experts in public health, substance abuse, and law enforcement, will design a new system of strict marijuana sales and distribution, with appropriate federal and provincial excise taxes applied.","604",NA
"INVESTING IN OUR CULTURAL AND CREATIVE INDUSTRIES",NA,NA
"Canada's stories, shaped by our immense diversity, deserve to be celebrated and shared.","601",NA
"Our plan will protect our important national institutions,","502",NA
"safeguard our official languages,","601",NA
"promote the industries that reflect our unique identity as Canadians,","502",NA
"and provide jobs and economic opportunities.","410",NA
"CBC/RADIO-CANADA",NA,NA
"We will reverse Stephen Harper's cuts","305",NA
"and make new investments to support our national broadcaster.","502",NA
"As the anchor to our cultural and creative industries, CBC/Radio-Canada is a vital national institution that brings Canadians together, promotes and defends our two official languages, and supports our shared culture.","502",NA
"By severely cutting its budget, Stephen Harper has jeopardized our national broadcaster's ability to do this important work.","305",NA
"We will protect the interests of our national broadcaster, in the interests of all Canadians.","502",NA
"We will reverse Stephen Harper's cuts","305",NA
"and invest $150 million in new annual funding for CBC/Radio-Canada, to be delivered in consultation with the broadcaster and the Canadian cultural community.","502",NA
"We will review the process by which members are appointed to the CBC/Radio-Canada Board of Directors, to ensure merit-based and independent appointments.","202",NA
"CULTURAL AND CREATIVE INDUSTRIES",NA,NA
"We will invest in our cultural and creative industries to create jobs and grow the middle class, and to strengthen our rich Canadian identity.","502",NA
"Canada's cultural and creative industries are a vibrant part of our national identity and our economy, providing employment to more than one million Canadians.","502",NA
"Unfortunately, these industries have been under attack during the Harper decade, hit by funding cuts that have made it harder for Canadian artists to share Canadian stories, here in Canada and around the world.","305",NA
"We will invest in our cultural and creative industries to help support and grow these nation-building efforts.","502",NA
"Targeted investments will include:  doubling investment in the Canada Council for the Arts to $360 million each year;","502",NA
"increasing funding for Telefilm Canada and the National Film Board, with a new investment totalling $25 million each year;","502",NA
"and  restoring the Promart and Trade Routes international cultural promotion programs cut by Stephen Harper,","502",NA
"and increasing funding in these programs to $25 milllion each year.","502",NA
"As part of our commitment to create 40,000 youth jobs each year, we will increase funding for the Young Canada Works program to help prepare the next generation of Canadians working in the heritage sector.","402",NA
"We will also make significant new investments in cultural infrastructure as part of our investment in social infrastructure.","502",NA
"OFFICIAL LANGUAGES",NA,NA
"We will encourage and promote the use of Canada's official languages.","601",NA
"Canada's diversity is its strength.","607",NA
"That includes our proud tradition of official bilingualism.","601",NA
"Stephen Harper ignores this diversity by appointing unilingual Anglophones to important positions ranging from the Auditor General to Supreme Court Justices.","305",NA
"We will renew the federal government's commitment to our official languages by:  developing a new official languages plan to support English and French linguistic minorities;","607",NA
"ensuring that all federal services be delivered in full compliance with the Official Languages Act;","601",NA
"establishing a free, online service for learning and retaining English and French as second languages;","601",NA
"reinstating the Court Challenges Program of Canada cut by Stephen Harper;","601",NA
"and  making new investments to support CBC/Radio-Canada, a vital national institution that brings Canadians together, promotes and defends our two official languages, and supports our shared culture.","502",NA
"SUPPORTING STRONG COMMUNITIES",NA,NA
"Canada's economic success comes from its strong communities, and the exceptional people who live, work, and serve in them every day.","606",NA
"When we support those who make our communities great places to live, we all benefit.","606",NA
"COMMUNITY HEROES",NA,NA
"We will offer greater financial security to the families of disabled or deceased public safety officers,","504",NA
"and deliver a new plan to address PTSD.","504",NA
"We ask public safety officers to stand in harm's way to protect Canadians and keep us safe, and they deserve the highest level of support and care when the unthinkable happens.","504",NA
"We will introduce a public safety officer compensation benefit to be paid to the families of fire fighters, police officers, and paramedics killed or permanently disabled in the line of duty.","504",NA
"This $300,000 benefit will offer a measure of financial security to families who are struggling with permanently changed life circumstances or the loss of a loved one.","504",NA
"When it comes to post-traumatic stress disorder, the kind of support that a first responder receives should be based on their need, not on where they live.","504",NA
"We will work with the provinces and territories","301",NA
"to develop a coordinated national action plan on post-traumatic stress disorder, which disproportionately affects public safety officers.","504",NA
"SEARCH AND RESCUE",NA,NA
"We will restore funding for Canada's four heavy urban search and rescue teams.","605",NA
"Being able to respond swiftly and effectively to emergencies like ice storms, floods, wildfires, and building collapses is in our national interest.","605",NA
"In the past, Canada's four heavy urban search and rescue teams have proven invaluable in keeping Canadians and communities safe.","605",NA
"Under Stephen Harper, funding for these teams has been eliminated, putting our national response capabilities in jeopardy.","305",NA
"To protect Canadians, our oceans, and our coastal economies, we will also re-open the Maritime Rescue Sub-centre in St. John's,","605",NA
"and the Kitsilano Coast Guard Base in Vancouver, which were closed by Stephen Harper.","605",NA
"CHAPTER FIVE",NA,NA
"SECURITY AND OPPORTUNITY",NA,NA
"OPENING THE DOOR TO PROSPERITY",NA,NA
"Canada's story is the story of immigration.","607",NA
"Those who choose to make Canada their new home bring with them their unique cultures, languages, and an entrepreneurial spirit that strengthens our economy.","607",NA
"We need a new plan for our immigration system that is grounded in compassion and economic opportunity for all.","705",NA
"REUNITING FAMILIES",NA,NA
"We will make it easier for immigrants to build successful lives in Canada, and contribute to the economic success of all Canadians.","705",NA
"Immigration has always been an important part of Canada's economic growth,","410",NA
"but over the past decade, Stephen Harper has turned his back on welcoming those who want to contribute to our country's success.","305",NA
"We will take immediate steps to reopen Canada's doors,","705",NA
"and will make reuniting families a top priority.","705",NA
"We will immediately double the number of applications allowed for parents and grandparents, to 10,000 each year.","705",NA
"We will also nearly double the budget for processing family class sponsorship.","303",NA
"Wait times will come down – which currently average almost four years for parent and grandparent applications.","303",NA
"We will provide more opportunities for applicants who have Canadian siblings by giving additional points under the Express Entry system,","705",NA
"and we will restore the maximum age for dependents to 22 from 19, to allow more Canadians to bring their children to Canada.","705",NA
"We will also grant immediate permanent residency to new spouses entering Canada, eliminating the two-year waiting period.","705",NA
"INTERNATIONAL STUDENTS AND TEMPORARY RESIDENTS",NA,NA
"We will give international students and temporary residents credit for time already spent in Canada.","705",NA
"We will make it easier for international students and other temporary residents to become Canadian citizens by restoring the residency time credit.","705",NA
"We will also make changes to the Canadian Experience Class, to reduce the barriers to immigration imposed on international students.","705",NA
"REMITTANCES",NA,NA
"We will make it more affordable for Canadian workers to send money overseas.","403",NA
"We will work with provincial and territorial governments","301",NA
"to better regulate the remittance industry, so that residents of Canada who send money overseas to help family members are not gouged by high fees.","403",NA
"This will include working with Canada's banks to ensure low-cost access to transfer services,","403",NA
"exploring ways for Canada Post to offer remittance services,","403",NA
"and imposing tough new penalties on those who abuse the system and take advantage of vulnerable newcomers to Canada.","605",NA
"HIRING CAREGIVERS",NA,NA
"We will make it easier and more affordable to hire caregivers.","504",NA
"Canadian families looking for caregivers to help family members with physical or mental disabilities must pay a $1,000 Labour Market Impact Assessment fee.","504",NA
"We will eliminate that fee.","504",NA
"We will also work with the provinces and territories","301",NA
"to develop a system of regulated companies to hire caregivers on behalf of families.","403",NA
"This will make it simpler for families to hire caregivers,","504",NA
"and protect caregivers by allowing them to change employers in the case of bad relations or abuse.","706",NA
"A MORE COMPASSIONATE CANADA",NA,NA
"Canadians are open, accepting, and generous – qualities that should be reflected in Canada's response to those seeking refuge from conflict and war.","601",NA
"Our communities are strengthened when we come together to help those in need.","606",NA
"Canada's government should do the same.","107",NA
"SYRIAN REFUGEES",NA,NA
"We will welcome more refugees from Syria to Canada,","705",NA
"and offer more help to those providing aid in the region.","107",NA
"Canadians have been deeply moved by the suffering of refugees in Syria and the surrounding region.","606",NA
"Canada has a strong history of helping those in need, from Hungarian refugees in the 1950s to Ismaili Muslim refugees in the 1970s to those fleeing South East Asia by boat in the 1970s and 1980s.","601",NA
"Many Canadians have already offered to help those fleeing Syria, and it is time for the federal government to offer more help, too.","705",NA
"We have a responsibility to expand our refugee targets and give more victims of war a safe haven in Canada.","705",NA
"To that end, we will expand Canada's intake of refugees from Syria by 25,000 through immediate government sponsorship.","705",NA
"We will also work with private sponsors to accept even more.","705",NA
"To do this, we will invest $250 million, including $100 million this fiscal year, to increase refugee processing, as well as sponsorship and settlement services capacity in Canada.","705",NA
"We will also provide a new contribution of $100 million this fiscal year to the United Nations High Commission for Refugees to support critical relief activities in the region.","107",NA
"REFUGEES",NA,NA
"We will restore Canada's reputation","601",NA
"and help more people in need through a program that is safe, secure, and humane.","705",NA
"Canada once welcomed refugees openly, but that proud history has faded after a decade of mismanagement under Stephen Harper.","305",NA
"We will renew and expand our commitment to helping resettle more refugees,","705",NA
"and deliver a refugee program that is safe, secure, and humane.","705",NA
"We will:  fully restore the Interim Federal Health Program that provides limited and temporary health benefits to refugees and refugee claimants;","504",NA
"establish an expert human rights panel to determine designated countries of origin,","201",NA
"and provide a right to appeal refugee decisions for citizens from these countries;","201",NA
"and  appoint individuals with appropriate subject-matter expertise to Canada's Immigration and Refugee Board.","303",NA
"HELP FOR THE WORLD'S POOR",NA,NA
"We will refocus our development assistance on helping the poorest and most vulnerable.","107",NA
"Over the past ten years, Stephen Harper has steadily shifted aid away from the world's poorest countries, particularly in Africa.","305",NA
"We will consult with Canadian and international aid organizations to review current policies and funding frameworks that will refocus our aid priorities on poverty reduction.","107",NA
"As part of rebalancing our priorities, we will ensure that every dollar committed to international development actually gets spent.","107",NA
"We will not allow funds to lapse, as Stephen Harper has done.","305",NA
"We will also ensure that Canada's valuable aid initiative on Maternal, Newborn and Child Health (MNCH) is driven by evidence and outcomes, not ideology.","107",NA
"Closing existing gaps in reproductive rights and health care can and will save lives.","107",NA
"We will cover the full range of reproductive health services as part of MNCH initiatives.","107",NA
"EXPANDING EXPORTS AND OPPORTUNITIES FOR CANADIANS",NA,NA
"Canada's economic success relies on strong trade relationships with our closest neighbours: the United States and Mexico.","101",NA
"Unlike the Conservatives' short-sighted approach, our focus on rebuilding relationships will build a solid foundation for greater trade, stronger growth, and more job creation.","101",NA
"THE UNITED STATES AND MEXICO",NA,NA
"We will renew and repair our relationships with our North American partners.","101",NA
"For the past decade, Stephen Harper has led a government that is increasingly partisan, suspicious, and hostile when dealing with our closest neighbours: the United States and Mexico.","305",NA
"We will end this antagonism and work with our partners to advance our shared interests.","101",NA
"As a first step, we will immediately lift the Mexican visa requirement that unfairly restricts travel to Canada,","101",NA
"and commit to rescheduling and hosting a new trilateral leaders' summit with the United States and Mexico.","101",NA
"We will work with the United States and Mexico to develop a continent-wide clean energy and environment agreement.","107",NA
"Because Canada relies on international trade to create jobs and grow our economy, we will work to reduce the barriers that limit trade.","407",NA
"With a re-focused Building Canada Fund, we will promote a steadier flow of goods and business travellers by modernizing border infrastructure and streamlining cargo inspections.","411",NA
"To underscore the importance of the United States to Canada, we will also create a Cabinet committee to oversee and manage our relationship.","101",NA
"GETTING CANADIAN GOODS TO MARKET",NA,NA
"We will expand export opportunities that benefit Canada.","407",NA
"Trade is vital for our economy.","407",NA
"It opens markets, grows Canadian businesses, and creates good-paying middle class jobs – jobs that pay wages that are 50 percent higher than industries that are not export intensive.","407",NA
"That is good news for the middle class and the communities they call home.","407",NA
"Stephen Harper's approach to trade, however, has failed.","305",NA
"His Conservative government has recorded the largest trade deficit in Canadian history, and Canadians are paying the price in lost job opportunities.","305",NA
"While Stephen Harper may sign trade deals, he walks away from partnering with businesses and entrepreneurs to ensure they can succeed in new markets and create wealth and jobs for Canadians.","305",NA
"Properly negotiated and implemented, free trade agreements are good for the Canadian economy.","407",NA
"We will carefully consider all trade opportunities currently open to Canada,","407",NA
"and explore deeper trade relationships with emerging and established markets, including China and India.","407",NA
"We will develop a new export promotion strategy that will help businesses take advantage of new trade agreements.","407",NA
"RENEWING CANADA'S PLACE IN THE WORLD AND STRENGTHENING OUR SECURITY",NA,NA
"Canada's future security and prosperity go hand-in-hand.","104",NA
"Our plan will ensure that Canada's Armed Forces have the equipment they need and the support they require to protect our sovereignty and support peace operations, while also growing local economies and creating jobs.","104",NA
"CANADA'S LEADERSHIP IN THE WORLD",NA,NA
"We will restore Canadian leadership in the world.","107",NA
"Canada has a proud tradition of international leadership, from helping to create the United Nations after the Second World War, to the campaign against South African apartheid, to the international treaty to ban landmines.","107",NA
"Unfortunately, under Stephen Harper, our influence and presence on the world stage has steadily diminished.","305",NA
"Instead of working with other countries constructively at the United Nations, the Harper Conservatives have turned their backs on the UN and other multilateral institutions, while also weakening Canada's military, our diplomatic service, and our development programs.","305",NA
"Whether confronting climate change, terrorism and radicalization, or international conflicts, the need for effective Canadian diplomacy has never been greater than it is today.","107",NA
"Our plan will restore Canada as a leader in the world.","107",NA
"Not only to provide greater security and economic growth for Canadians, but because Canada can make a real and valuable contribution to a more peaceful and prosperous world.","107",NA
"PROMOTING INTERNATIONAL PEACE AND SECURITY",NA,NA
"We will renew Canada's commitment to peacekeeping operations.","107",NA
"Under Stephen Harper, Canada has dramatically scaled back its involvement in peace operations – a decision that could not come at a worse time.","305",NA
"As the number of violent conflicts in the world escalates, demand for international peace operations has never been greater.","107",NA
"Peace operations are important not only because of the help they provide to millions of people affected by conflicts, but also because they serve Canada's interests.","107",NA
"A more peaceful world is a safer and more prosperous world for Canada, too.","107",NA
"We will recommit to supporting international peace operations with the United Nations,","107",NA
"and will make our specialized capabilities – from mobile medical teams to engineering support to aircraft that can carry supplies and personnel – available on a case-by-case basis.","107",NA
"To help the UN respond more quickly to emerging and escalating conflicts, we will provide well-trained personnel that can be quickly deployed, including mission commanders, staff officers, and headquarters units.","107",NA
"We will prioritize assistance for civilian police training operations, particularly Francophone officers, who are in great demand in French-speaking countries with peace operations.","107",NA
"We will lead an international effort to improve and expand the training of military and civilian personnel deployed on peace operations,","107",NA
"and will insist that any peacekeepers involved in misconduct be held accountable by their own country and the United Nations.","605",NA
"Finally, to better help those affected by war and violent conflict, we will contribute more to the United Nations' mediation, conflict-prevention, and post-conflict reconstruction efforts.","107",NA
"INVESTING IN OUR MILITARY",NA,NA
"We will maintain current National Defence spending levels, including current planned increases.","104",NA
"Under Stephen Harper, investments in the Canadian Armed Forces have been erratic, promised increases in funding have been scaled back, and more than $10 billion of approved funding was left unspent.","305",NA
"This mismanagement has left Canada's Armed Forces underfunded and ill-equipped, and the courageous members of the Forces unsupported after years of dedicated service.","104",NA
"We will not let Canada's Armed Forces be shortchanged,","104",NA
"and we will not lapse military spending from year to year.","104",NA
"We will also reinvest in building a leaner, more agile, better-equipped military, including adequate support systems for military personnel and their families.","104",NA
"F-35",NA,NA
"We will not buy the F-35 stealth fighter-bomber.","105",NA
"We will immediately launch an open and transparent competition to replace the CF-18 fighter aircraft.","104",NA
"The primary mission of our fighter aircraft should remain the defence of North America, not stealth first-strike capability.","104",NA
"We will reduce the procurement budget for replacing the CF-18s,","105",NA
"and will instead purchase one of the many, lower-priced options that better match Canada's defence needs.","104",NA
"ROYAL CANADIAN NAVY",NA,NA
"We will make investing in the Royal Canadian Navy a top priority.","104",NA
"By purchasing more affordable alternatives to the F-35s, we will be able to invest in strengthening our Navy, while also meeting the commitments that were made as part of the National Shipbuilding and Procurement Strategy.","104",NA
"Unlike Stephen Harper, we will have the funds that we need to build promised icebreakers,","104",NA
"supply ships, arctic and offshore patrol ships, surface combatants, and other resources required by the Navy.","104",NA
"These investments will ensure that the Royal Canadian Navy is able to operate as a true blue-water maritime force, while also growing our economy and creating jobs.","104",NA
"STRATEGIC PRIORITIES",NA,NA
"We will immediately begin an open and transparent review process of existing defence capabilities, with the goal of delivering a more effective, better-equipped military.","104",NA
"The Canada First Defence Strategy, launched by Stephen Harper in 2008, is underfunded and out of date.","104",NA
"We will review current programs and capabilities, and lay out a realistic plan to strengthen Canada's Armed Forces.","104",NA
"We will develop the Canadian Armed Forces into an agile, responsive, and well-equipped military force that can effectively defend Canada and North America;","104",NA
"provide support during natural disasters, humanitarian support missions, and peace operations","107",NA
"and offer international deterrence and combat capability.","104",NA
"We will continue to work with the United States to defend North America under NORAD,","104",NA
"and contribute to regional security within the North Atlantic Treaty Organization.","104",NA
"We will ensure that equipment is acquired faster, and with vigorous Parliamentary oversight.","202",NA
"We will put a renewed focus on surveillance and control of Canadian territory and approaches, particularly our Arctic regions,","104",NA
"and will increase the size of the Canadian Rangers.","104",NA
"We will continue to support international peace and security operations, as well as humanitarian support missions with the United Nations or regional partners, on a case-by-case basis.","107",NA
"We will assist in domestic security and natural disaster responses, both at home and abroad.","107",NA
"To help regional and local partners prevent the spread of terrorism and radicalization, we will vastly increase the scope of training assistance missions.","107",NA
"To bolster these partnerships, we will support programs that admit and train partner country military students.","107",NA
"We will conduct a thorough review of existing measures to protect Canadians and our critical infrastructure from cyber-threats.","104",NA
"Most importantly, we will protect the well-being of Canadian Armed Forces members while in service, including a zero-tolerance policy for sexual harassment,","605",NA
"adequate mental health support services,","504",NA
"and high-quality career counselling and support.","504",NA
"We will also make new and significant investments to meet the sacred obligation that we have to our veterans.","504",NA
"REPORT ON TRANSFORMATION",NA,NA
"We will implement the recommendations made in the Canadian Forces' Report on Transformation.","104",NA
"The Canadian Armed Forces' ability to protect Canada's borders and work with our allies overseas should never be compromised.","104",NA
"Threats to its ability to meet future obligations must be addressed head on.","104",NA
"The Report on Transformation made a series of recommendations on how to build a more modern, efficient, and effective military, including reducing the size of administration within government and the Canadian Armed Forces in order to strengthen front-line operations.","104",NA
"COMBAT MISSION IN IRAQ",NA,NA
"We will end Canada's combat mission in Iraq.","105",NA
"We will refocus Canada's military contribution in the region on the training of local forces,","107",NA
"while providing more humanitarian support","107",NA
"and immediately welcoming 25,000 more refugees from Syria.","705",NA
"CENTRAL AND EASTERN EUROPE",NA,NA
"We will remain fully committed to Canada's existing military contributions in Central and Eastern Europe.","104",NA
"This includes Canada's participation in NATO assurance measures in Central and Eastern Europe (Operation REASSURANCE) and the multinational training mission in Ukraine (Operation UNIFIER).","104",NA
