text,cmp_code
and rule of law.,conservatism
"We will always seek to uphold our values at home and abroad, not just when it is easy, but when it is hard.",conservatism
"and tackle the rise of drugs, transnational crime, and corruption.",conservatism
"Many of these organizations need reform and updating,",conservatism
A New Republic and A Revival of Politics,conservatism
Fight Against Tax Evasion,conservatism
"Find our freedom and the mastery of our destiny by restoring the French people with its sovereignty (monetary, legislative, territorial, economic).",conservatism
While strengthening the lute against cyber-djihadism and pedime.,conservatism
Defend the rights of women: to fight against Islamism which makes their fundamental freedoms retreat;,conservatism
"Guarantee the freedom to educate your children according to its choices, while more strictly controlling compatibility with the values of the Republic of the lessons provided in private non-contract establishments.",conservatism
Restore security by ensuring the protection of individual freedoms.,conservatism
"Massively rearm the police: personnel (recruitment plan of 15,000 police and gendarmes), in materials (modernization of equipment, police stations and barracks, adaptation of armaments to new threats), but also morally and legally (in particular by the presumption of self -defense).",conservatism
Guarantee the military status of the gendarmes.,conservatism
Refocus the police and the gendarmerie on their public security mission by releasing them from undue and administrative tasks.,conservatism
Set up a disarmament plan for the suburbs concerned and of recovery by the state of the areas of lawlessness.,conservatism
"Target the 5,000 chiefs of delinquents and criminal bands identified by the Ministry of the Interior.",conservatism
"In order to prevent their reconstruction, establish the criminal penalty in addition to the civil injunction of distance.",conservatism
Restore field intelligence services to combat criminal traffic.,conservatism
"Apply zero tolerance and end the judicial laxity by the repeal of lax criminal laws (such as the Taubira law), the restoration of floors and the abolition of automatic pain discounts.",conservatism
Fighting the delinquency of minors by empowering parents by the abolition of the payment of social aid to parents of recurrent minors in the event of a manifest educational deficiency.,conservatism
Establish a prison sentence of real life incompressible for crimes.,conservatism
5 years.,conservatism
Restore automatic expulsion of criminals and foreign delinquents.,conservatism
Setting up bilateral agreements allowing condemned foreigners to serve their sentence in their country of origin.,conservatism
Return the prison administration to the Ministry of the Interior and strengthen penitentiary intelligence.,conservatism
"Increase the number of magistrates, especially by recruitment in the outside turn.",conservatism
"In order to break with the culture of laxity, remove the National School of Magistracy and create a common training sector in legal careers (with application schools).",conservatism
Restoring national borders and getting out of the Schengen space (a particular devestive for border workers will be put in place to facilitate the passage of the border).,conservatism
"Reconstitute the workforce suppressed in customs by the recruitment of 6,000 agents during the five -year term.",conservatism
Make the regularization or naturalization of foreigners in illegal situations impossible.,conservatism
Simplify and automate their expulsion.,conservatism
"Reduce legal immigration to an annual balance of 10,000.",conservatism
Put an end to the automaticity of regrouping and family rapprochement as well as the automatic acquisition of French nationality by marriage.,conservatism
Remove aspirant immigration pumps.,conservatism
"Delete soil law: the acquisition of French nationality will be possible only by parentage or naturalization, the conditions of which will also be more demanding.",conservatism
Remove extra-European dual nationality.,conservatism
Return to the initial spirit of the right of asylum which can also only be granted following requests filed in French embassies and consulates in countries of origin or neighboring countries.,conservatism
Prohibit and dissolve organisms of any kind linked to Islamist fundamentalists.,conservatism
Expel all foreigners in connection with Islamist fundamentalism (especially S files).,conservatism
Close all the extremist mosques identified by the Ministry of the Interior and prohibit foreign funding from places of worship and their staff.,conservatism
"Fight against the jihadist sectors: forfeiture of French nationality, expulsion and prohibition of the territory for any binational linked to a jihadist sector.",conservatism
Apply article 411-4 of the penal code on intelligence with the enemy and place in preventive detention any individual of French nationality in connection with a foreign organization aroused acts of hostility or aggression against France and the French.,conservatism
Establish the list of these organizations.,conservatism
Restore national unworthiness for individuals guilty of crimes and crimes linked to Islamist terrorism.,conservatism
"Strengthen the human and technical resources of internal and external intelligence services and create a single anti -terrorist agency attached directly to the Prime Minister, responsible for the analysis of the threat and operational coordination.",conservatism
Support French companies in the face of unfair international competition by setting up intelligent protectionism,conservatism
"In order to ensure consumer protection and fair competition, prohibit the import and sale of products from abroad which do not comply with the standards imposed on French producers.",conservatism
"At the same time, supporting the ""manufactured in France"" by compulsory, clear and loyal labeling on the origin of products and foodstuffs sold in France.",conservatism
Establishing real economic patriotism by freeing oneself from European constraints and reserving public procurement for French companies if the price difference is reasonable.,conservatism
Delete on our territory the “detachment of workers” which creates unacceptable unfair competition there.,conservatism
Set up an additional tax on hiring foreign employees in order to effectively ensure the national priority for the employment of French people.,conservatism
Ensure the protection of strategic and carriers by control of foreign investments which undermine national interests thanks to an economic security authority.,conservatism
Create under the supervision of the Caisse des Dépôts et Consignations a sovereign fund with the double mission to protect companies from VAULUS funds or hostile OPAs and to take holdings in promising sectors.,conservatism
and by the fight against social and tax fraud.,conservatism
"Implement a real natalist policy reserved for French families, restoring the universality of family allowances and maintaining their indexing on the cost of living.",conservatism
Mirror the sanctions against business leaders guilty of fraudulent agreements or actions that puncture part of the purchasing power of consumers.,conservatism
"By fighting against fraud (creation of a biometric vital card merged with the identity title),",conservatism
Effectively fight against tax evasion,conservatism
Deprive multinational market access to public contracts that practice tax avoidance and refuse to regularize their situation.,conservatism
"Denounce tax conventions with the Gulf countries which grant industrial privileges, which facilitate the takeover of the French economy by petrodollars and which are contrary to national interest.",conservatism
"Create a civil union (improved PACS) which will replace the provisions of the Taubira law, without retroactive effect.",conservatism
"Defend the national identity, the values and traditions of French civilization.",conservatism
Inscribe in the Constitution the defense and promotion of our historical and cultural heritage.,conservatism
Erect French citizenship in privilege for all French people by registering in the constitution of national priority.,conservatism
Permanently popping all the public buildings of the French flag and withdrawing the European flag.,conservatism
Promote secularism and fight communitarianism.,conservatism
Inscribing in the Constitution the principle: “The Republic does not recognize any community.,conservatism
"Restoring secularism everywhere, extending it to the entire public space and inscribing it in the Labor Code.",conservatism
Defend the French language.,conservatism
"In particular, repeal the provisions of the Fioraso law which make it possible to restrict teaching in French in universities.",conservatism
Strengthen the unity of the nation by promoting the national novel and the refusal of state repentance that divide.,conservatism
"Promote republican assimilation, a more demanding principle than that of integration.",conservatism
Défendre l’unité et l’intégrité du territoire français en réaffirmant le lien indissoluble entre la métropole et l’Outre-mer.,conservatism
"In primary school, reserve half of the teaching time for French, written as well as orally.",conservatism
"Remove ""teaching languages and cultures of origin"" (ELCO).",conservatism
"Make school an ""inviolable asylum where the quarrels of men do not enter"" (Jean Zay), therefore by imposing not only secularism, but also neutrality and security.",conservatism
Restore authority and respect for the master and establish the wearing of a uniform in school.,conservatism
"Defend the French higher education model, which goes through the complementarity of the university and the grandes écoles.",conservatism
Put a stop to the sales policy abroad and to the deprived of palaces and national buildings.,conservatism
Support small clubs to allow the presence of a maximum of French players in professional clubs and fight against the financialization of professional sport.,conservatism
Strengthen actions against violence in amateur sport,conservatism
And impose strict respect for secularism and neutrality in all sports clubs.,conservatism
Leaving NATO's integrated military command so that France is not trained in wars that are not its.,conservatism
Based international policy on the principle of realism and restore France to its role of stability and balance.,conservatism
Strengthen the links between peoples who have French in sharing.,conservatism
"Refuse free trade treaties (Tafta, Ceta, Australia, New Zealand, etc.).",conservatism
"Reserve primarily for the French the allocation of social housing, without retroactive effect, and mobilize it to the audiences who need it most.",conservatism
Who is Russian?,conservatism
"First of all, this is the one who feels himself, considers the Russian language to be relatives, loves Russian culture and Russian lifestyle.",conservatism
"Russian is the one who proudly says: ""I am Russian!""",conservatism
"""For Russians!""means: the LDPR protects the Russian, Tatars, and Jews, and Chechens, and the Buryats - all the inhabitants of our great homeland.",conservatism
"But over the past 100 years, it was the Russians who have been under the press of discrimination.",conservatism
"We have a multinational country, more than 100 nationalities, but only the Russians over the past century were destroyed by tens of millions.",conservatism
"It was the Russians who carried out the severity of all revolutions, all wars, all reforms, perestroika.",conservatism
"Today, about patriotism, the troubles of the Russian people are talking about all who is not lazy, including those who kill our people.",conservatism
"Many spoke about this, even the Communists, who for decades exterminated and destroyed the Russians.",conservatism
The LDPR called for the solution of the Russian issue from the day the party was founded.,conservatism
"We were the first to lead people to the Russian march on Tverskaya Street under the slogan “Russians, forward!”.",conservatism
"And for 22 years, Russian protection is the basis of the ideology of the party.",conservatism
"We want a hard, clear Russian voice in the capital of our homeland to Moscow, in other cities.",conservatism
We want our neighbors - close and distant - to treat us with great respect.,conservatism
And we also want our youth to not have to go to the Manezhnaya Square and demand the legitimate punishment of the murderers of Russian people.,conservatism
"We are not talking about privileges for some people, we are talking about the fact that we must stop depriving Russian rights to housing, work, the right to speak Russian, think in Russian.",conservatism
Russia was created by the great Russian people who brought freedom and other nationalities.,conservatism
The Russian people are state -forming.,conservatism
"And without this people, Russia will die.",conservatism
"If it is bad Russian, then it will be bad for everyone - the Tatars, and Ukrainians, Bashkirs, and Jews, and the rest of the peoples of our Motherland.",conservatism
"For centuries, Russians defended hundreds of peoples for centuries, gave them an education and equipped their lives.",conservatism
"That is why the LDPR at the forefront raises the question of the great Russian people,",conservatism
About our Orthodox faith,conservatism
"When the LDPR says: “We are for the Russians,” this means that we want to return to the Russian people - by officials, oligarchs and bandits - his money, his country and its land with its rich bowels.",conservatism
"Russians will stand up from the knees - all ethnic groups will flourish, because Russians will help each people of Russia, for they are the kindest people who are alien to Nazism and arrogance.",conservatism
Never in the history of the Russian state was a Russian question on the agenda.,conservatism
We built a great empire common to all the peoples inhabiting it.,conservatism
And none of them even thought to take a piece of this empire and declare that it belongs to only one people.,conservatism
"That is, the national question was resolved for everyone.",conservatism
Only the Russians did not have such a region.,conservatism
"The Russians shed their blood for the freedom of other peoples, fighting with the Swedes, Turks, Germans, French, etc.",conservatism
"And then these peoples said: “Russians, get out of our land.",conservatism
Return to your homeland. ”,conservatism
Where is this homeland?,conservatism
No her!,conservatism
The Soviet Union was also an empire.,conservatism
And there was the Soviet people.,conservatism
The Communists practically introduced the ban on everything Russian.,conservatism
There was no Russian people.,conservatism
But now there is no Soviet people.,conservatism
And Russians?,conservatism
But the Russians are not.,conservatism
They are not even said about them even in the Constitution of Russia.,conservatism
"And there it should be written: ""Russian and other peoples of Russia.""",conservatism
"We want the country's main documents to be indicated that there is such a Russian people,",conservatism
"So that the Russians would not be kicked out of work due to the fact that they are supposedly representatives of non-nationality,",conservatism
So that everywhere in Russia it was allowed to teach and use Russian in the workplace.,conservatism
The LDPR says: the destruction of the Russian people entails the death of other nations and nationalities living in Russia.,conservatism
The genocide of the Russian people should be stopped.,conservatism
"The LDPR does not recognize the ""rights of nations to self -determination"" in Russia.",conservatism
"The Russian idea has always included and includes a good, respectful and equal attitude of Russians to all other nationalities and ethnic groups living and living in the Russian state.",conservatism
"In this sense, the Russian idea is a synonym for the Russian idea, that is, the ideas of all Russians who do not separate their fate from the fate of the Russian people, and consider themselves the true patriots of their country, regardless of their nationality.",conservatism
"At all times, in all countries, it is a simple person who does not seek to cash in at neighbors at all costs, is the basis of the state.",conservatism
"If there are no Russian poor, but there will be Azerbaijani poor, Tajik poor, Chinese poor, then they will simply destroy and put forward the representatives of their national elite, which will work on the power of the current Russian rich.",conservatism
"Having embodied this plan into life, we will turn Russia into a powerful and prosperous state.",conservatism
1. Give the Russian people the status of the state -forming!,conservatism
Fix this provision in the Constitution of the Russian Federation and reflect it in all textbooks on national history.,conservatism
2. reunite Russians!,conservatism
Russians are the most numerous divided people.,conservatism
"In order to reunite it, the ideology of Russia's return in peacefully due to the Belovezhsky conspiracy of territories, to which the Russian people has historical and moral law, is necessary.",conservatism
3. Return to Russians community,conservatism
"The core idea of the construction of future Russia should be community - the mutually beneficial union of free people of one culture and one language, which serves as the greatness of the state and the prosperity of society.",conservatism
4. Fight for Russian,conservatism
"The role of the means of interethnic communication must be returned to the Russian language,",conservatism
"To make the Russian language be studied throughout the country fully - without bills and exemptions, and spread Russian language culture in other countries.",conservatism
5. Protect the country from migrants,conservatism
"We do not need tens of millions of migrants, because hundreds of Russian villages and small cities are slowly dying due to the lack of jobs for indigenous Russians.",conservatism
The migration policy should be well thought out.,conservatism
It is necessary to resolve migration to Russia only to compatriots and professionals in their field.,conservatism
8. hit the dominance of Western culture,conservatism
Limit the import of foreign film products.,conservatism
Open Russian houses in Moscow and other cities of the country as centers of Russian culture.,conservatism
To establish a national cinema center that will engage in the development of patriotic and children's cinema.,conservatism
"Bring a new channel to the federal networks of broadcasting, which would reflect the history and current state of the Russian people.",conservatism
10. Create the Institute of the Russian Holocaust of the twentieth century,conservatism
"Only from 1918 to 1924, 30 million Russian people were destroyed.",conservatism
Crimes that have no statute of limitations must be investigated.,conservatism
"The anti -Russian article 282 of the Criminal Code of the Russian Federation, which is used only against Russians, should be canceled.",conservatism
13. Remove the national names of the regions,conservatism
"For example, there was a Tuvan republic, there will be the Kyzyl district of the Krasnoyarsk Territory.",conservatism
"There was a Khakassia, and there will be the Abakan district of the Krasnoyarsk Territory.",conservatism
14. Derive the Stavropol Territory from the North Caucasus Federal District,conservatism
"This requires the population of the region and common sense, since at one time the region was introduced into the North Caucasus Federal District completely erroneously, and this led to an increase in interethnic tension in this region.",conservatism
18. Parting the 1150th anniversary of the Russian state,conservatism
To do this widely and solemnly in Veliky Novgorod in the summer of 2012 and declare this day a national holiday.,conservatism
36. Eliminate offshore,conservatism
All enterprises operating in Russia should have accounts only in Russian banks and register in Russia.,conservatism
41. It is harder to defend the position of Russia in foreign policy,conservatism
To achieve the liquidation of the Hague tribunal in Yugoslavia as an international body that did not provide justice.,conservatism
Entering any international organizations put in the first place the interests of Russia.,conservatism
Refuse to enter the WTO.,conservatism
There is no need to give our resources management in the hands of European and American officials.,conservatism
Russia will receive more minuses than pluses.,conservatism
48. Protect the domestic buyer,conservatism
It is necessary to put a reliable barrier before the endless stream of poor -quality imports and support the domestic manufacturer.,conservatism
54. Organize the Ministry of Demographic Policy,conservatism
"It must solve all the problems of the birth rate, family, women, divorces, homeless people, immigrants.",conservatism
Constant control over a long -term demographic policy that ensures the annual population growth and an increase in life expectancy is necessary.,conservatism
55. Create a family cult in Russia,conservatism
It is necessary to convince our women that giving birth and educating children is very fashionable and honorable.,conservatism
"At the same time, it should always be said that in our society the role of a man is underestimated, who spends all his strength on his family to live with dignity and would not need anything and be safe.",conservatism
56. Put the media in the service of the people,conservatism
"It is necessary to mobilize the media - especially television - to fight for citizens to have a good mood, so that they are happy to go to work, so that they fall in love and create large families so that they would not be afraid of old age and illness, so that they boldly fight for their rightsWith bureaucrats.",conservatism
58. Reduce the number of abortions,conservatism
"In our country, they are made up to two million a year.",conservatism
You need to persuade a woman to give birth.,conservatism
61. Make free artificial insemination free,conservatism
Now a woman who wants to get pregnant without the participation of a man should pay more than 100 thousand rubles.,conservatism
62. Stimulate adoption and adoption,conservatism
Hundreds of thousands of children in orphanages.,conservatism
63. prohibit the export of children abroad,conservatism
Tens of thousands of children go abroad under the guise of adoption-athletes.,conservatism
It is a crime!,conservatism
All children should remain in Russia.,conservatism
65. Stimulate the birth rate,conservatism
"It is necessary to give work to the father - the head of the family, then the family will be stronger and there will be more children in it.",conservatism
68. Increase the birth rate,conservatism
"If you do not want to serve in the army - bring to the military enlistment office a testimony that you either adopted one child, or the father of one, two, three children.",conservatism
And then they will not take you into the army.,conservatism
"Such propaganda should become a rule for all the media, officials, politicians, businessmen.",conservatism
75. Remove advertising,conservatism
"We demand to remove advertising from state channels of television, and for commercial channels to create a public council to combat the moral and spiritual decomposition of the young generation.",conservatism
"Velidity, debauchery should leave the screens.",conservatism
83. Provide comprehensive support to Orthodoxy,conservatism
"Orthodoxy is a social, historical, cultural and spiritual basis of our society.",conservatism
"The LDPR advocates comprehensive support of Orthodoxy, the revival of Orthodox traditions and the cultural heritage of the Orthodox Church.",conservatism
99. Stop the war of officials with Russian patriots,conservatism
"They are the support of society, not its enemies.",conservatism
"We demand to close the center for the fight against the so -called extremism and all the similar organizations, the very existence of which offends the Russian intelligentsia.",conservatism
"In this case, it is necessary to punish everyone who incites hatred of the state -forming people.",conservatism
To remove from the Criminal Code of the Russian Federation Article 282.,conservatism
Families with three children - a house for free in those regions where mortality is higher than the birth rate.,conservatism
"Here is a solution to the problem of the birth rate, the problem of employment, housing problem.",conservatism
"On these new roads, all of Russia will move to new power and greatness.",conservatism
"They are based on time -tested values: democracy, liberalism and patriotism.",conservatism
And none of the foreigners should indicate to citizens of Russia how to live.,conservatism
"Our patriotism is a love for Russia and the Russian people, who created a great state and discovered a way into the future for hundreds of peoples and nationalities of our country.",conservatism
.And we ask everyone who is dear to the fate of the Motherland to vote for our candidates.,conservatism
We are all Russians and our will is mobilized to victory Russian civilization.,conservatism
Italy remains in a condition of zero growth;The birth rate is among the lowest in Europe.,conservatism
All available data describe a social emergency that puts the right to life in the present and in the future at risk.,conservatism
"The situation of strong crisis that Italy is going through, impacts in a different way on citizens, increases the social gap, does not allow young people to think in perspective, leaving them in uncertainty on several fronts, including the project to make a family.",conservatism
"The new couples do not have guarantees of support: scarce transfers and tax reliefs and non -aimed at the use of services, insufficient nursery schools, educational and school services with high straight lines, lack of a subsidiary network, absence of protection of women with atypical contracts,absence of concessions for access to the house.",conservatism
These are some of the obstacles that couples face to conquer the possibility of being parents.,conservatism
"We intend to promote the birth rate decisively and support the couple in the important educational task, to return the ""right to the future"" to the younger generations.",conservatism
"Support for the so -called ""shared bis"": continuation of any legislative initiative in support of policies in favor of Bigeitorialita 'understood as the right of children to be able to grow in a balanced way with both parents even in the event of their separation.",conservatism
No nation can accommodate more people than it can accommodate and assist.,conservatism
"There is nothing 'humanitarian' in indiscriminately opening borders, and then allocating to a life of marginality and poverty who enters Italy.",conservatism
"The experience, even in the nations that are characterized by high multiracial vocation for the colonial season such as France or Great Britain, teaches that the integration paths are long and never discounted.",conservatism
"Together with the intransigent contrast towards clandestinity, the path towards the full integration of the new citizens must proceed hand in hand.",conservatism
"In order for Italy to be the land of those who love it, know it, respects its constitution and cultural and religious traditions.",conservatism
"Introduction incentive mechanisms to learning the Italian language, culture and Constitution.",conservatism
"Introduction, on request and without demagogical automatisms, of the right to Italian citizenship for the ""second generations"", not for simple birth on the national territory, but according to the principle that those who complete the entire cycle of compulsory school and demonstrate full integration ewill to obtain citizenship is to be considered titled to have it.",conservatism
and our vision for a stronger and freer America.,conservatism
The pursuit of opportunity has defined America from our very beginning.,conservatism
This is a land of opportunity.,conservatism
"Today, that American Dream is at risk.",conservatism
"For the world, this has been four years of lost American leadership,",conservatism
Jefferson’s vision of a “wise and frugal government” must be restored.,conservatism
The American people possess vast reserves of courage and determination and the capacity to hear the truth and chart a strong course.,conservatism
"They are eager for the opportunity to take on life’s challenges and, through faith and hard work, transform the future for the better.",conservatism
"They are the most generous people on earth, giving sacrificially of their time, talent, and treasure.",conservatism
This platform affirms that America has always been a place of grand dreams and even grander realities;,conservatism
That same commitment must be present both here at home and abroad.,conservatism
The principles written in the Constitution are secured by the character of the American people.,conservatism
Values matter.,conservatism
Character counts.,conservatism
They know America’s best days lay ahead.,conservatism
It is about the great dreams and opportunities that have always been America,conservatism
and must remain the essence of America for generations to come.,conservatism
May God continue to shed his grace on the United States of America.,conservatism
"raise their children by their own values,",conservatism
"practice their faith,",conservatism
"We offer our Republican vision of a free people using their Godgiven talents, combined with hard work, selfreliance, ethical conduct, and the pursuit of opportunity, to achieve great things for themselves and the greater community.",conservatism
"Republicans believe in the Great American Dream, with its economics of inclusion, enabling everyone to have a chance to own, invest, build, and prosper.",conservatism
"families without savings,",conservatism
"expanding its bounty,",conservatism
"renewing its faith,",conservatism
and recognize the burdens on families with children.,conservatism
"encourages corporations to move overseas,",conservatism
"Because of the vital role of religious organizations, charities, and fraternal benevolent societies in fostering benevolence and patriotism, they should not be subject to taxation, and donations to them should continue to be tax deductible.",conservatism
“The American Dream” is not a stale slogan.,conservatism
It is the lived reality that expresses the aspirations of all our people.,conservatism
"international competitiveness,",conservatism
"All the while, the Democrats’ DavisBacon law continues to drive up infrastructure construction and maintenance costs for the benefit of that party’s union stalwarts.",conservatism
"while stealing our designs, patents, brands, knowhow, and technology—the “intellectual property” that drives innovation.",conservatism
"manipulates its currency to the disadvantage of American exporters,",conservatism
"excludes American products from government purchases, subsidizes Chinese companies to give them a commercial advantage,",conservatism
and stand ready to impose countervailing duties if China fails to amend its currency policies.,conservatism
Commercial discrimination will be met in kind.,conservatism
Counterfeit goods will be aggressively kept out of the country.,conservatism
Punitive measures will be imposed on foreign firms that misappropriate American technology and intellectual property.,conservatism
"Until China abides by the WTO’s Government Procurement Agreement, the United States government will end procurement of Chinese goods and services.",conservatism
" Highly  skilled,  Englishspeaking,  and  integrated  into  their  communities,  they are  too  valuable  a  resource  to  lose.",conservatism
which  is  why Republicans  support  employee  ownership.,conservatism
which creates opportunity for those who work and honors those values that have made our nation so strong.,conservatism
"needs familyfriendly options,",conservatism
"The current Administration has chosen a different path with regard to labor, clinging to antiquated notions of confrontation and concentrating power in the Washington offices of union elites.",conservatism
It has strongly supported the antibusiness card check legislation to deny workers a secret ballot in union organizing campaigns,conservatism
"and, through the use of Project Labor Agreements, barred 80 percent of the construction workforce from competing for jobs in many stimulus projects.",conservatism
"The current Administration has turned the National Labor Relations Board into a partisan advocate for Big Labor,",conservatism
using threats and coercion outside the law to attack businesses,conservatism
"and, through “snap elections” and “micro unions,” limit the rights of workers and employers alike.",conservatism
"We will restore the rule of law to labor law by blocking “card check,”",conservatism
"enacting the Secret Ballot Protection Act,",conservatism
"enforcing the Hobbs Act against labor violence,",conservatism
We demand an end to the Project Labor Agreements;,conservatism
"and we call for repeal of the DavisBacon Act, which costs the taxpayers billions of dollars annually in artificially high wages on government projects.",conservatism
We support the right of States to enact RighttoWork laws,conservatism
"Ultimately, we support the enactment of a National RighttoWork law to promote worker freedom",conservatism
We will aggressively enforce the recent decision by the Supreme Court barring the use of union dues for political purposes without the consent of the worker.,conservatism
We salute the Republican Governors and State legislators who have saved their States from fiscal disaster by reforming their laws governing public employee unions.,conservatism
We urge elected officials across the country to follow their lead in order to avoid State and local defaults on their obligations and the collapse of services to the public.,conservatism
"To safeguard the free choice of public employees, no government at any level should act as the dues collector for unions.",conservatism
A Republican President will protect the rights of conscience of public employees by proposing legislation to bar mandatory dues for political purposes.,conservatism
the solemn compact which confirms our Godgiven individual rights,conservatism
and our policies and positions respect the right of every American to follow his or her beliefs,conservatism
and underscore our reverence for the religious freedom envisioned by the Founding Fathers of our nation and of our party.,conservatism
"As  a  matter  of  principle,  we  oppose  the  creation  of  any new  racebased  governments  within  the  United  States.",conservatism
and ensure that we remain the “last best hope on Earth.”,conservatism
A blatant example has been the courtordered redefinition of marriage in several States.,conservatism
This is more than a matter of warring legal concepts and ideals.,conservatism
"It is an assault on the foundations of our society, challenging the institution which, for thousands of years in virtually every civilization, has been entrusted with the rearing of children and the transmission of cultural values.",conservatism
"That is why Congressional Republicans took the lead in enacting the Defense of Marriage Act,",conservatism
We commend the United States House of Representatives and State Attorneys General who have defended these laws when they have been attacked in the courts.,conservatism
"We applaud the citizens of the majority of States which have enshrined in their constitutions the traditional concept of marriage,",conservatism
and we support the campaigns underway in several other States to do so.,conservatism
so that citizens are distinguished from lawfully present aliens and illegal aliens.,conservatism
The first provision of the First Amendment concerns freedom of religion.,conservatism
"That guarantee reflected Thomas Jefferson’s Virginia Statute for Religious Freedom, which declared that no one should “suffer on account of his religious opinion or belief, but that all men shall be free to profess, and by argument to maintain, their opinion in matters of religion….”",conservatism
"That assurance has never been more needed than it is today, as liberal elites try to drive religious beliefs— and religious believers—out of the public square.",conservatism
"The most offensive instance of this war on religion has been the current Administration’s attempt to compel faithrelated institutions, as well as believing individuals, to contravene their deeply held religious, moral, or ethical beliefs regarding health services, traditional marriage, or abortion.",conservatism
"This forcible secularization of religious and religiously affiliated organizations, including faithbased hospitals and colleges, has been in tandem with the current Administration’s audacity in declaring which faithrelated activities are, or are not, protected by the First Amendment—an unprecedented aggression repudiated by a unanimous Supreme Court in its HosannaTabor v. EEOC decision.",conservatism
We pledge to respect the religious beliefs and rights of conscience of all Americans,conservatism
and to safeguard the independence of their institutions from government.,conservatism
"We support the public display of the Ten Commandments as a reflection of our history and of our country’s JudeoChristian heritage,",conservatism
and we affirm the right of students to engage in prayer at public school events in public schools,conservatism
and to have equal access to public schools and other public facilities to accommodate religious freedom in the public square.,conservatism
"We assert every citizen’s right to apply religious values to public policy and the right of faithbased organizations to participate fully in public programs without renouncing their beliefs, removing religious symbols, or submitting to governmentimposed hiring practices.",conservatism
We oppose government discrimination against businesses due to religious views.,conservatism
We support the First Amendment right of freedom of association of the Boy Scouts of America and other service organizations whose values are under assault,conservatism
and condemn the State blacklisting of religious groups which decline to arrange adoptions by samesex couples.,conservatism
"We condemn the hate campaigns, threats of violence, and vandalism by proponents of samesex marriage against advocates of traditional marriage",conservatism
and affirm that the unborn child has a fundamental individual right to life which cannot be infringed.,conservatism
and endorse legislation to make clear that the Fourteenth Amendment’s protections apply to unborn children.,conservatism
We oppose using public revenues to promote or perform abortion or fund organizations which perform or advocate it,conservatism
We support the appointment of judges who respect traditional family values and the sanctity of innocent human life.,conservatism
"We oppose the nonconsensual withholding or withdrawal of care or treatment, including food and water, from people with disabilities, including newborns, as well as the elderly and infirm,",conservatism
just as we oppose active and passive euthanasia and assisted suicide.,conservatism
Republican leadership has led the effort to prohibit the barbaric practice of partialbirth abortion,conservatism
"We urge Congress to strengthen the Born Alive Infant Protection Act by enacting appropriate civil and criminal penalties on healthcare providers who fail to provide treatment and care to an infant who survives an abortion, including early induction delivery where the death of the infant is intended.",conservatism
We call for legislation to ban sexselective abortions,conservatism
and to protect from abortion unborn children who are capable of feeling pain;,conservatism
and we applaud U.S. House Republicans for leading the effort to protect the lives of paincapable unborn children in the District of Columbia.,conservatism
We call for a ban on the use of body parts from aborted fetuses for research.,conservatism
and we oppose the killing of embryos for their stem cells.,conservatism
We oppose federal funding of embryonic stem cell research.,conservatism
"We also salute the many States that have passed laws for informed consent,",conservatism
"mandatory waiting periods prior to an abortion,",conservatism
and healthprotective clinic regulation.,conservatism
We seek to protect young girls from exploitation through a parental consent requirement;,conservatism
"and we affirm our moral obligation to assist, rather than penalize, women challenged by an unplanned pregnancy.",conservatism
"We salute those who provide them with counseling and adoption alternatives and empower them to choose life,",conservatism
and we take comfort in the tremendous increase in adoptions that has followed Republican legislative initiatives.,conservatism
"The symbol of our constitutional unity, to which we all pledge allegiance, is the flag of the United States of America.",conservatism
"By whatever legislative method is most feasible, Old Glory should be given legal protection against desecration.",conservatism
"We condemn decisions by activist judges to deny children the opportunity to say the Pledge of Allegiance in its entirety, including “Under God,” in public schools and encourage States to promote the pledge.",conservatism
We condemn the actions of those who deny our children the means by which to show respect for our great country and the constitutional principles represented by our flag.,conservatism
Subjecting American citizens to foreign laws is inimical to the spirit of the Constitution.,conservatism
It is one reason we oppose U.S. participation in the International Criminal Court.,conservatism
There must be no use of foreign law by U.S. courts in interpreting our Constitution and laws.,conservatism
Nor should foreign sources of law be used in State courts’ adjudication of criminal or civil matters.,conservatism
"Just as George Washington wisely warned America to avoid foreign entanglements and enter into only temporary alliances, we oppose the adoption or ratification of international treaties that weaken or encroach upon American sovereignty.",conservatism
The Republican Party is committed to domestic energy independence.,conservatism
That is the best way to advance North American energy independence.,conservatism
"Our dependence on foreign imports of fertilizer could threaten our food supply,",conservatism
 and  strengthening  the  American  family.,conservatism
"For more than a century, the U.S. was the world leader in financial services.",conservatism
"and will fulfill its responsibility to defend all federal laws in court, including the Defense of Marriage Act.",conservatism
Illegal immigration undermines those benefits and affects U.S. workers.,conservatism
We support the mandatory use of the Systematic Alien Verification for Entitlements (S.A.V.E.) program—an internetbased system that verifies the lawful presence of applicants—prior to the granting of any State or federal government entitlements or IRS refunds.,conservatism
Use of the Everify program—an internetbased system that verifies the employment authorization and identity of employees—must be made mandatory nationwide.,conservatism
"We will create humane procedures to encourage illegal aliens to return home voluntarily,",conservatism
"The doublelayered  fencing  on  the  border  that  was  enacted  by  Congress in  2006,  but  never  completed, must  finally  be  built.  ",conservatism
 and  help their  communities  avoid  isolation  from  the  mainstream  of  society.,conservatism
"  To  that  end,  while  we  encourage the  retention  and  transmission  of  heritage  tongues, we  support  English  as  the  nation’s  official  language,",conservatism
