text,cmp_code
"Review the so -called ""profitometer"".It is necessary that this institution be profoundly reviewed and improved, on the one hand eliminating some evident anomalies and illogicality in order to give an increasingly truthful representation of the contribution capacity of the subjects subjected to control,",laissez-faire
"And on the other, introducing all the necessary guarantees to protect the taxpayer who today sees his right of defense strongly limited.",laissez-faire
"It is necessary to provide for adequate means and mechanisms of protection and defense, which first of all the clear definition of the nature of simple presumption, with the consequent burden of the proof of the financial administration,",laissez-faire
"the foreclosure to the latter of being able to proceed with the registration as a provisional role of the greater taxes ascertained and the penalties sloping judgment, if not only after any sentence of conviction at first instance,",laissez-faire
"The provision that the possible notice of assessment must report, under penalty of nullity, the reasons in relation to the justifications provided by the taxpayer during the contradictory.",laissez-faire
Immediate repeal of the tax on the first home and return of the first home paid in 2012 through an extraordinary issue of government bonds.,laissez-faire
"Transfer of the full revenue of the IMU on the second home to the municipalities, as it was foreseen in the federalist reform interrupted by the Monti government.",laissez-faire
"Increase in taxation on the remaining unproductive income (speculative funds, unwanted real estate, etc.).",laissez-faire
"The IMU on the first house is worth about 3.4 billion, that is, just 0.4% of public spending, a recoverable amount reducing waste and inefficiencies.",laissez-faire
Not foreclosure of the house where you live a family.,laissez-faire
"The first house is the main heritage of Italian families, the first step for security and economic and social growth.",laissez-faire
"Today these families are afraid: Equitalia, the reliable agent of the Revenue Agency, for unpaid debts and various penalties has seized 37,000 houses in 2010 and 44,000 in 2011.",laissez-faire
"In 2012, foreclosures increased by 22.8 % and will in all probability about 50,000.",laissez-faire
An impressive number.,laissez-faire
"Those who bought a house with the sacrifices of a lifetime have conquered a right: nobody can take it away unless he is the one who committed it as a guarantee, for example for the mortgage or for a loan he decided.",laissez-faire
Enough of the caught houses for fines in the highway code!,laissez-faire
"In the panorama described, made even more complex by the continuation of the international crisis, Italy has managed to maintain a competitive system thanks to the particular morphology of its economic structure: the presence of a parceled system of small and very small companies has allowed - in theLong season of economic development - great flexibility with market conditions, as well as having constituted the natural area of development of the imagination and production creativity of our companies.",laissez-faire
"But the reduced dimension, in time of crisis and globalization of production and commercial cycles, pays the duty to the lower ability to draw on the financial resources necessary to maintain competitiveness and invest in innovation and new technologies.",laissez-faire
"Tax deductibility policies of the own means put in the company up to the maximum of the maximum income reported in the same temporal frame (accessible directly by the relevant entrepreneur) in the face of additional contributions of capital in the companies held or participatory, to make the recapitalization of their companies convenient",laissez-faire
"Furthermore, the greater endowment of the proper capital, in light of the bank parameters of Basel 2 and 3, determines an immediate extension of bank financialability by actually expanding to an exponential extent access to the liquid resources necessary to compete with the new markets.",laissez-faire
"A measure of this kind allows: an increase in resources immediately available for the company;The possibility for banks to expand the credit lines, whose ceiling depends on the relationship between own means and financed capital;the emergence of income so far as little known.",laissez-faire
"Incentives for the consortium, vertical and horizontal, of SMEs compatible for districts, cycles or production goods or marketing areas;",laissez-faire
Also by promoting access to credit and the confidi guarantee system by certified superstructures including multiple companies.,laissez-faire
"And forgetting to liberalize public utility services, access to networks, the finance control system, banks and insurance companies, as well as implementing a true policy of privatization of public investments.",laissez-faire
Enhancement of the confidoes by proposing their guarantee funds adequately and recognizing the essential role of support to the entrepreneurial system.,laissez-faire
"State-regions pact to use the regional operational plans of the European Social Fund in all regions for microcredit projects, in support of small businesses and self-employed workers who have difficulties in accessing bank credit.",laissez-faire
"The welfare model is wrong, non -decisive and no longer sustainable.",laissez-faire
"Applying the principle of subsidiarity not only means putting the citizen at the center of the choices, orienting social policies in the right direction, but above all freeing energy, also economic, neglected, with a virtuous circle that features the public sector, the private sector and the non-Profit.",laissez-faire
Overcoming the dichotomy (and sometimes of the conflict) between public and private: encourage companies that commit themselves into the 'corporate social responsibility'.,laissez-faire
"Implementation of tax subsidiarity policies through the stabilization of 5x1000 so that it is not only the public to take charge of social services, but also taxpayers.",laissez-faire
Make this tax tool more efficient that gives non-profit to guarantee services with the help of taxpayers.,laissez-faire
Federalism is threatened,laissez-faire
"or a positive, optimistic view of an opportunity society, where any American who works hard, dreams big and follows the rules can achieve anything he or she wants.",laissez-faire
"If we keep taxation, litigation, and regulation to a minimum.",laissez-faire
"If we celebrate success, entrepreneurship, and innovation.",laissez-faire
rather than entitlements and indebtedness.,laissez-faire
Respect federalism.,laissez-faire
"Guarantee opportunity, not outcomes.",laissez-faire
We are the party of maximum economic freedom and the prosperity freedom makes possible.,laissez-faire
"Prosperity is the product of selfdiscipline, work, savings, and investment by individual Americans,",laissez-faire
This year’s election is a chance to restore the proven values of the American free enterprise system.,laissez-faire
"create new public programs,",laissez-faire
and provide expensive government bailouts.,laissez-faire
"That road has created a culture of dependency,",laissez-faire
"Those policies have placed the federal government in the driver’s seat,",laissez-faire
rather than relying on energetic and entrepreneurial Americans to rebuild the economy from the ground up.,laissez-faire
Excessive taxation and regulation impede economic development.,laissez-faire
and reducing regulation encourages business formation and job creation.,laissez-faire
We do not offer yet another madeinWashington package of subsidies and spending to create temporary or artificial jobs.,laissez-faire
Republicans will pursue free market policies that are the surest way to boost employment,laissez-faire
Government spending and regulation must be reined in.,laissez-faire
"American companies must be more competitive in the world market,",laissez-faire
and we must be aggressive in promoting U.S. products abroad and securing open markets for them.,laissez-faire
"America’s small businesses are the backbone of the U.S. economy, employing tens of millions of workers.",laissez-faire
"Small businesses create the vast majority of jobs, patents, and U.S. exporters.",laissez-faire
and we pledge to strengthen that role and foster small business entrepreneurship.,laissez-faire
"and failed to overcome burdensome regulatory, contracting, and capital barriers.",laissez-faire
"We will reform the tax code to allow businesses to generate enough capital to grow and create jobs for our families, friends and neighbors all across America.",laissez-faire
We will encourage investments in small businesses.,laissez-faire
We will create an environment where adequate financing and credit are available to spur manufacturing and expansion.,laissez-faire
"We reject the use of taxation to redistribute income,",laissez-faire
"increase American competitiveness,",laissez-faire
"To that end, we propose to:Extend  the  2001  and  2003  tax  relief packages—commonly  known  as  the  Bush  tax cuts—pending   reform  of  the  tax  code;",laissez-faire
",  to  keep tax  rates  from  rising  on  income,  interest,  dividends,  and  capital  gains",laissez-faire
Reform  the  tax  code  by  reducing  marginal tax  rates  by  20  percent  acrosstheboard  in  a revenueneutral  manner;,laissez-faire
"Eliminate  the  taxes  on  interest,  dividends, and  capital  gains  altogether  for  lower  and middleincome  taxpayers;",laissez-faire
End  the  Death  Tax;  ,laissez-faire
and Repeal  the  Alternative  Minimum  Tax.,laissez-faire
American businesses now face the world’s highest corporate tax rate.,laissez-faire
"To level the international playing field, and to spur job creation here at home, we call for a reduction of the corporate rate to keep U.S. corporations competitive internationally,",laissez-faire
and a repeal of the corporate alternative minimum tax.,laissez-faire
We oppose retroactive taxation;,laissez-faire
"and we condemn attempts by activist judges, at any level of government, to seize the power of the purse by ordering higher taxes.",laissez-faire
"Three programs—Medicare,  Medicaid,  and  Social  Security—  account  for  over  40  percent  of  total  spending.",laissez-faire
"And  those dire  projections  do  not  include  the  fiscal  nightmare of  Obamacare,  with  over  $1  trillion  in  new  taxes,  multiple  mandates,  and  a  crushing  price  tag.",laissez-faire
"Second, is it effective and absolutely necessary?",laissez-faire
We must restructure the twentieth  century  entitlement state,laissez-faire
" Medicare, in  particular,  is  the  largest  driver of  future  debt.  ",laissez-faire
"Our  reform  of healthcare  will  empower  millions  of  seniors  to  control  their personal  healthcare  decisions,",laissez-faire
unlike  Obamacare  that  empowered  a  handful  of  bureaucrats  to cut  Medicare  in  ways  that  will deny  care  for  the  elderly.,laissez-faire
"It  also lumped  a  broad  range  of  diverse  programs  under  the heading  of  “entitlement,”  as  if  veterans’  benefits   and welfare  checks  belong  in  the  same  category.",laissez-faire
" It  refuses  to  recognize  the  beneficial  budgetary impact  of  lower  tax  rates,",laissez-faire
"Moreover, the inflation tax is regressive",laissez-faire
"transfers wealth from Main Street to Wall Street,",laissez-faire
"Homeownership expands personal liberty, builds communities, and helps Americans create wealth.",laissez-faire
"as well as prudent regulation, financial education, and targeted assistance to responsible borrowers.",laissez-faire
"Its massive intervention in the housing market, with the Federal Housing Administration (FHA), Fannie Mae and Freddie Mac backing nearly all new mortgages, has hit the taxpayers with a bill for almost $200 billion to bail out the latter two institutions.",laissez-faire
and that disproportionately harms small and community banks.,laissez-faire
"We must establish a mortgage finance system based on competition and free enterprise that is transparent,",laissez-faire
"encourages the private sector to return to housing,",laissez-faire
and promotes personal responsibility on the part of borrowers.,laissez-faire
"Policies that promote reliance on private capital, like private mortgage insurance, will be critical to scaling back the federal role in the housing market",laissez-faire
and avoiding future taxpayer bailouts.,laissez-faire
Compliance with regulatory standards should provide a legal safe harbor to guard against opportunistic litigation.,laissez-faire
"While the federal government must prosecute mortgage fraud and other financial crimes, any settlements received thereby should be directed to individuals harmed by the misconduct, not diverted to pay for unrelated programs.",laissez-faire
"The current Administration has changed that, replacing civil engineering with social engineering as it pursues an exclusively urban vision of dense housing and government transit.",laissez-faire
"Interstate infrastructure has long been a federal responsibility shared with the States,",laissez-faire
and a renewed federalState partnership and new publicprivate partnerships are urgently needed to maintain and modernize our country’s travel lifelines,laissez-faire
"eliminate unnecessary programs,",laissez-faire
and give States more flexibility to address their particular needs.,laissez-faire
"It is a return to the principles of federalism, and it contains not a single earmark.",laissez-faire
"Amtrak continues to be, for the taxpayers, an extremely expensive railroad.",laissez-faire
The public has to subsidize every ticket nearly $50.,laissez-faire
It is long past time for the federal government to get out of way and allow private ventures to provide passenger service to the northeast corridor.,laissez-faire
The same holds true with regard to highspeed and intercity rail across the country.,laissez-faire
The Free Trade Agreements negotiated with friendly democracies since President Reagan’s trailblazing pact with Israel in 1985 facilitated the creation of nearly ten million jobs supported by our exports.,laissez-faire
and its failure to pursue any new trade agreements with friendly nations.,laissez-faire
"This worldwide explosion of trade has had a downside, however, as some governments have used a variety of unfair means to limit American access to their markets",laissez-faire
and invents regulations and standards designed to keep out foreign competition.,laissez-faire
"Thus, a Republican President will insist on full parity in trade with China",laissez-faire
"Because American workers have shown that, on a truly level playing field, they can surpass the competition in international trade, we call for the restoration of presidential Trade Promotion Authority.",laissez-faire
A Republican President will complete negotiations for a TransPacific Partnership to open rapidly developing Asian markets to U.S. products.,laissez-faire
"Beyond that, we envision a worldwide multilateral agreement among nations committed to the principles of open markets, what has been called a “Reagan Economic Zone,”",laissez-faire
in which free trade will truly be fair trade for all concerned.,laissez-faire
The chief cause has been an unprecedented uncertainty in the American free enterprise system due to the overreaching policies of the current  Administration. ,laissez-faire
"keeping  taxes  low, ",laissez-faire
 We  propose  consolidation  of  those programs  into  State  block  grants,laissez-faire
  We  believe employee stock ownership plans create capitalists and expand the ownership of private property,laissez-faire
"and are therefore the essence of a highperforming free enterprise economy,",laissez-faire
and encourage them to do so to promote greater economic liberty.,laissez-faire
and to promote greater economic liberty.,laissez-faire
"and  the  Constitutional  prerogatives  of  the individual  States,",laissez-faire
" gutting  welfare  reform  by unilaterally  removing  its  statutory  work  requirement,",laissez-faire
affirming the right of States and the federal government not to recognize samesex relationships licensed in other jurisdictions.,laissez-faire
and imposing a cap limiting spending to the historical average percentage of GDP so that future Congresses cannot balance the budget by raising taxes.,laissez-faire
"We support the review and examination of all federal agencies to eliminate wasteful spending, operational inefficiencies, or abuse of power to determine whether they are performing functions that are better performed by the States.",laissez-faire
"These functions, as appropriate, should be returned to the States in accordance with the Tenth Amendment of the United States Constitution.",laissez-faire
and of the States which are their instruments of selfgovernment.,laissez-faire
"In establishing a federal system of government, the Framers viewed the States as laboratories of democracy and centers of innovation, as do we.",laissez-faire
"The powers not delegated to the United States by the Constitution, nor prohibited by it to the States, are reserved to the States respectively, or to the people.",laissez-faire
"In fidelity to that principle, we condemn the current Administration’s continued assaults on State governments in matters ranging from voter ID laws to immigration, from healthcare programs to land use decisions.",laissez-faire
"Our States are the laboratories of democracy from which the people propel our nation forward,",laissez-faire
solving local and State problems through local and State innovations.,laissez-faire
"We pledge to restore the proper balance between the federal government and the governments closest to, and most reflective of, the American people.",laissez-faire
"Scores of entrenched federal programs violate the constitutional mandates of federalism by taking money from the States, laundering it through various federal agencies, only to return to the States shrunken grants with mandates attached.",laissez-faire
We propose wherever feasible to leave resources where they originate: in the homes and neighborhoods of the taxpayers.,laissez-faire
We call on the federal government to do a systematic analysis of laws and regulations to eliminate costly bureaucratic mandates on the States and the people.,laissez-faire
"A few States and their political subdivisions are currently in dire fiscal situations, largely because of their spending, debt, and failure to rein in public employee unions.",laissez-faire
"In the event those conditions worsen, the federal government must not assume the State governments’ or their political subdivisions’ financial responsibility",laissez-faire
or require the nation’s taxpayers to pay for the misrule of a few State governments.,laissez-faire
Nor shall the States assume the federal government’s financial responsibility.,laissez-faire
We  call  on  State  legislatures  to  moot  the  impact  of  the Kelo decision  in  their  States  by  appropriate  legislation  or  constitutional  amendments.,laissez-faire
and will not fund or subsidize health care which includes abortion coverage.,laissez-faire
"Unlike the current Administration, we will not pick winners and losers in the energy marketplace.",laissez-faire
"Instead, we will let the free market and the public’s preferences determine the industry outcomes.",laissez-faire
"lower energy prices,",laissez-faire
and strengthen our energy industry.,laissez-faire
"We look toward the private sector’s development of new, stateoftheart coalfired plants that will be lowcost, environmentally responsible, and efficient.",laissez-faire
 and  support  the  right  of States  to  a  reasonable  share  of  the  resulting  revenue and  royalties.  ,laissez-faire
The federal government’s failure to address the storage and disposal of spent nuclear fuel has left huge bills for States and taxpayers.,laissez-faire
 It  is important  to  create  a  pathway  toward  a  marketbased  approach for   renewable  energy  sources,laissez-faire
"Furthermore, he has wasted billions of taxpayers’ dollars by subsidizing favored companies like Solyndra, which generated bankruptcies rather than kilowatts.",laissez-faire
"enable consumer choice to keep energy costs low,",laissez-faire
"We will respect the States’ proven ability to regulate the use of hydraulic fracturing,",laissez-faire
and review the environmental laws that often thwart new energy exploration and production.,laissez-faire
and raise costs for producers due to increased regulation.,laissez-faire
The food stamp program now accounts for nearly 80 percent of the entire USDA budget.,laissez-faire
"In finding ways to fight fraud and abuse, the Congress should consider blockgranting that program to the States, along with the other domestic nutrition programs.",laissez-faire
Legislation  to  restore  the  authority  of States  in  environmental  protection  is  essential.   ,laissez-faire
"Experience  has  shown  that, in  caring  for  the  land  and  water, private  ownership  has  been  our best  guarantee  of  conscientious stewardship,",laissez-faire
 while  the  worst  instances  of  environmental  degradation  have  occurred  under government  control.,laissez-faire
"  By  the  same token,  the  most  economically advanced  countries–those  that respect  and  protect  private  property  rights—also  have the  strongest  environmental  protections,",laissez-faire
" In  this  context,  Congress should  reconsider  whether  parts  of  the  federal  government’s  enormous  landholdings  and  control  of water  in  the  West  could  be  better  used  for  ranching, mining,  or  forestry  through  private  ownership.",laissez-faire
  The  enduring truth  is  that  people  best  protect  what  they  own.,laissez-faire
It  makes  sense  that  those  closest  to  a  situation are  best  able  to  determine  its  remedy. ,laissez-faire
"That  is  why  a site and  situationspecific  approach  to  an  environmental  problem  is  more  likely  to  solve  it,  instead  of  a national  rule  based  on  the  ideological  concerns  of politicized  central  planning.",laissez-faire
"Since 2009, the EPA has moved forward with expansive regulations that will impose tens of billions of dollars in new costs on American businesses and consumers.",laissez-faire
"Many of these new rules are creating regulatory uncertainty, preventing new projects from going forward, discouraging new investment, and stifling job creation.",laissez-faire
"including advance notice to all State and local governments, tribes, businesses, landowners, and the public who could be adversely affected.",laissez-faire
We  must  do  things  in  a  dramatically  different  way  by reversing  the  undermining  of federalism  and  the  centralizing of  power  in  Washington.  ,laissez-faire
Their leadership  in  reforming  and reengineering  government  closest  to  the  people  vindicates  the role  of  the  States  as  the  laboratories  of  democracy. ,laissez-faire
"This  manmade  logjam—the  socalled  stalemate  in Washington—particularly  affects  the  government’s three  largest  programs,  which  have  become  central  to the  lives  of  untold  millions  of  Americans:  Medicare, Medicaid,  and  Social  Security.",laissez-faire
"Despite  the  enormous  differences  between Medicare  and  Medicaid,  the  two  programs  share  the same  fiscal  outlook:  their  current  courses  cannot  be sustained.   ",laissez-faire
"Medicare  has  grown  from  more  than  20 million  enrolled  in  1970  to  more  than  47  million  enrolled  today,  with  a  projected  total  of  80  million  in 2030.  ",laissez-faire
"Medicaid  counted  almost  30  million  enrollees in  1990,  has  about  54  million  now,  and  under  Obamacare  would  include  an  additional  11  million.",laissez-faire
Medicare  spent  more  than  $520  billion  in  2010  andhas  close  to  $37  trillion  in  unfunded  obligations,laissez-faire
",while  total  Medicaid  spending  will  more  than  doubleby  2019.  ",laissez-faire
"In  many  States,  Medicaid’s  mandates  andinflexible  bureaucracy  have  become  a  budgetaryblack  hole,  growing  faster  than  most  other  budgetlines  and  devouring  funding  for  many  other  essentialgovernmental  functions.  ",laissez-faire
The  first  step  is  to  move  the  two  programs  away from  their  current  unsustainable  defined benefit entitlement  model  to  a  fiscally  sound  defined contribution  model.,laissez-faire
 This  is  the  only  way  to  limit  costs and  restore  consumer  choice  for  patients  and  introduce  competition;,laissez-faire
" for  in  healthcare,  as  in  any  other sector  of  the  economy,  genuine  competition  is  the best  guarantee  of  better  care  at  lower  cost.",laissez-faire
"  It  is  also the  best  guard  against  the  fraud  and  abuse  that  have plagued  Medicare  in  its  isolation  from  free  market forces, which  in  turn  costs  the  taxpayers  billions  of dollars  every  year.",laissez-faire
" While  retaining the  option  of  traditional  Medicare  in  competition with  private  plans,  we  call  for  a  transition  to  a  premiumsupport  model  for  Medicare,  with  an  incomeadjusted  contribution  toward  a  health  plan  of  the enrollee’s  choice.",laissez-faire
" This  model  will  include  private health  insurance  plans  that  provide  catastrophic  protection,  to  ensure  the  continuation  of  doctorpatient relationships.",laissez-faire
" Without  disadvantaging  retirees  or those  nearing  retirement,  the  age  eligibility  for Medicare  must  be  made  more  realistic  in  terms  of today’s  longer  life  span.   ",laissez-faire
It is simply too big and too flawed to be managed in its current condition from Washington.,laissez-faire
"Republican Governors have taken the lead in proposing a host of regulatory changes that could make the program more flexible, innovative, and accountable.",laissez-faire
Excessive mandates on coverage should be eliminated.,laissez-faire
Patients with longterm care needs might fare better in a separately designed program.,laissez-faire
"As those and other specific proposals show, Republican Governors and State legislatures are ready to do the hard work of modernizing Medicaid for the twentyfirst century.",laissez-faire
"We propose to let them do all that and more by blockgranting the program to the States, providing the States with the flexibility to design programs that meet the needs of their low income citizens.",laissez-faire
"Such reforms could be achieved through premium supports or a refundable tax credit,",laissez-faire
"allowing nondisabled adults and children to be moved into private health insurance of their choice, where their needs can be met on the same basis as those of more affluent Americans.",laissez-faire
"For the aged and disabled under Medicaid, for whom monthly costs can be extremely high, States would have flexibility to improve the quality of care",laissez-faire
"While no changes should adversely affect any current or nearretiree, comprehensive reform should address our society’s remarkable medical advances in longevity",laissez-faire
and allow younger workers the option of creating their own personal investment accounts as supplements to the system.,laissez-faire
"Younger Americans have lost all faith in the Social Security system, which is understandable when they read the nonpartisan actuary’s reports about its future funding status.",laissez-faire
"Born in an old industrial era beyond the memory of most Americans, it is long overdue for major change, not just another legislative stopgap that postpones a day of reckoning.",laissez-faire
The irresponsible promises of politicians at every level of government have come back to haunt today’s taxpayers with enormous unfunded pension liabilities.,laissez-faire
"Many cities face bankruptcy because of excessive outlays for early retirement, extravagant health plans, and overly generous pension benefits.",laissez-faire
"We salute the Republican Governors and State legislators who have, in the face of abuse and threats of violence, reformed their State pension systems for the benefit of both taxpayers and retirees alike.",laissez-faire
"Worst of all, overregulation is a stealth tax on everyone as the costs of compliance with the whims of federal agencies are passed along to the consumers at the cost of $1.75 trillion a year.",laissez-faire
"But no peril justifies the regulatory impact of Obamacare on the practice of medicine,",laissez-faire
"the DoddFrank Act on financial services,",laissez-faire
or the EPA’s and OSHA’s overreaching regulation agenda.,laissez-faire
"A Republican Congress and President will repeal the first and second, and rein in the third.",laissez-faire
"That makes it all the more important for federal agencies to be judicious about the impositions they create on businesses, especially small businesses.",laissez-faire
We call for a moratorium on the development of any new major and costly regulations until a Republican Administration reviews existing rules to ensure that they have a sound basis in science and will be costeffective.,laissez-faire
"We will remove regulatory barriers that protect outdated technologies and business plans from innovation and competition, ()",laissez-faire
while preventing legacy regulation from interfering with new and disruptive technologies such as mobile delivery of voice video data as they become crucial components of the Internet ecosystem.,laissez-faire
We will resist any effort to shift control away from the successful multistakeholder approach of Internet governance and toward governance by international or other intergovernmental organizations.,laissez-faire
the only way to safeguard or improve these systems is through the private sector.,laissez-faire
"  It has  conducted  no  auction  of spectrum, ",laissez-faire
"has  offered  no  incentives  for  investment,",laissez-faire
" and, through  the  FCC’s  net  neutrality  rule,  is  trying  to  micromanage  telecom  as  if  it  were  a  railroad  network.   ",laissez-faire
We call for an inventory of federal agency spectrum to determine the surplus that could be auctioned for the taxpayers’ benefit.,laissez-faire
"By giving responsible access to credit, it helped small businesses grow,",laissez-faire
"Then came the financial collapse of 2008 and a critical reassessment of the role and condition of financial institutions—most  of  which,  it  must  be said,  were  responsible  and healthy,  especially  those  closest  to their  investors  and  borrowers.",laissez-faire
"which is why we decry the current Administration’s record of overregulation and selective intervention,",laissez-faire
and threatens to make financial institutions the coddled wards of government.,laissez-faire
A  far  better  approach—protecting  consumers  and taxpayers  alike—is  institutional  transparency. ,laissez-faire
"Banks need  to  know  that  they  could  be  at  risk,  and  investors need  clear  rules  that  are  not  subject  to  political  meddling. ",laissez-faire
The  same  holds  true  for  the  equity  market regulated  by  the  Securities  and  Exchange  Commission.,laissez-faire
  We strongly  support  tax  reform;,laissez-faire
" in  the  event  we  do  not achieve  this,  we  must  preserve  the  mortgage  interest deduction.",laissez-faire
"With a Republican Administration, the Department will stop suing States for exercising those powers reserved to the States,",laissez-faire
"will stop abusing its preclearance authority to block photoID voting laws,",laissez-faire
"In light of the Postal Service’s seriously underfunded pension system, Congress should explore a greater role for private enterprise in appropriate aspects of the mailprocessing system.",laissez-faire
We call for the private sector to take over airport screening wherever feasible,laissez-faire
and enables us to better understand and more effectively compete with the rest of the world.,laissez-faire
"State enforcement efforts in  the  workplace  must  be  welcomed,  not  attacked.  ",laissez-faire
"—and challenged legitimate State efforts to keep communities safe, suing them for trying to enforce the law when the federal government refuses to do so.",laissez-faire
"State  efforts  to  reduce  illegal  immigration  must be  encouraged,  not  attacked.  ",laissez-faire
"  The  pending  Department  of  Justice  lawsuits  against  Arizona,  Alabama, South  Carolina,  and  Utah  must be  dismissed  immediately.  ",laissez-faire
" In  order  to restore  the  rule  of  law,  federal funding  should  be  denied  to  sanctuary  cities  that  violate  federal  law and  endanger  their  own  citizens,",laissez-faire
"and  federal  funding  should  be  denied  to  universities  that  provide  instate  tuition  rates  to  illegal  aliens, in  open  defiance  of  federal  law. ",laissez-faire
The social and economic problems that plague Indian country have grown worse over the last several decades; we must reverse that trend.,laissez-faire
and longterm failures threaten to undermine tribal sovereignty itself.,laissez-faire
"American Indians have established elected tribal governments to carry out the public policies of the tribe,",laissez-faire
"administer services to its tribal member constituents,",laissez-faire
"and manage relations with federal, State, and local governments.",laissez-faire
"We respect the tribal governments as the voice of their communities and encourage federal, State, and local governments to heed those voices in developing programs and partnerships to improve the quality of life for American Indians and their neighbors in their communities.",laissez-faire
Republicans believe that economic selfsufficiency is the ultimate answer to the challenges confronting Indian country.,laissez-faire
"We believe that tribal governments and their communities, not Washington bureaucracies, are best situated to craft solutions that will end systemic problems that create poverty and disenfranchisement.",laissez-faire
"Just as the federal government should not burden States with regulations,",laissez-faire
"it should not stifle the development of resources within the reservations,",laissez-faire
Federal and State regulations that thwart job creation must be withdrawn or redrawn so that tribal governments acting on behalf of American Indians are not disadvantaged.,laissez-faire
Republicans recognize that each tribe has the right of consultation before any new regulatory policy is implemented on tribal land.,laissez-faire
"To the extent possible, such consultation should take place in Indian country with the tribal government and its members.",laissez-faire
"Before promulgating and imposing any new laws or regulations affecting trust land or members, the federal government should encourage Indian tribes to develop their own policies to achieve program objectives,",laissez-faire
"and should defer to tribes to develop their own standards, or standards in conjunction with State governments.",laissez-faire
Republicans reject a onesizefitsall approach to federaltribalState partnerships,laissez-faire
and will work to expand local autonomy where tribal governments seek it.,laissez-faire
"Our approach is to empower American Indians, through tribal selfdetermination and selfgovernance policies",laissez-faire
", to develop their greatest assets, human resources and the rich natural resources on their lands,",laissez-faire
without undue federal interference.,laissez-faire
launching more science,laissez-faire
"The Pacific territories should have flexibility to determine the minimum wage, which has seriously restricted progress in the private sector.",laissez-faire
"A stronger private sector can raise wages,",laissez-faire
"reduce dependence on public sector employment,",laissez-faire
and lead toward local selfsufficiency.,laissez-faire
"All unreasonable economic impediments must be removed, including unreasonable U.S. customs practices.",laissez-faire
The Republicanled welfare reforms enacted in 1996 marked a revolution in government’s approach to poverty.,laissez-faire
They changed the standard for policy success from the amount of income transferred to the poor to the number of poor who moved from welfare to economic independence.,laissez-faire
"We took the belief of most Americans—that welfare should be a hand up, not a hand out—and made it law.",laissez-faire
"Work requirements, though modest, were at the heart of this success.",laissez-faire
"That is why so many are now outraged by the current Administration’s recent decision to permit waivers for work requirements for welfare benefits,",laissez-faire
"Instead of undermining the expectation that lowincome parents and individuals should strive to support themselves, benefit programs like food stamps must ensure that those benefits are better targeted to those who need help the most.",laissez-faire
"For the sake of lowincome families as well as the taxpayers, the federal government’s entire system of public assistance should be reformed to ensure that it promotes work.",laissez-faire
"For many individuals collecting benefits from multiple categorical programs, efforts to work or earn more actually result in less money in their pocket through the resulting loss of benefits.",laissez-faire
"From its start, it was about power, the expansion of government control over one sixth of our economy,",laissez-faire
"Obamacare has been struck down in the court of public opinion and is falling by the weight of its own confusing, unworkable, budgetbusting, and conflicting provisions.",laissez-faire
"It would tremendously expand Medicaid without significant reform,",laissez-faire
leaving the States to assume unsustainable financial burdens.,laissez-faire
and Republican victories in the November elections will guarantee that it is never implemented.,laissez-faire
"and a Republican President, on the first day in office, will use his legitimate waiver authority under that law to halt its progress and then will sign its repeal.",laissez-faire
"Then the American people, through the free market, can advance affordable and responsible healthcare reform that meets the needs and concerns of patients and providers.",laissez-faire
We believe that taking care of one’s health is an individual responsibility.,laissez-faire
"To reduce demand, and thereby lower costs, we must foster personal responsibility while increasing preventive services to promote healthy lifestyles.",laissez-faire
" We  seek  to  increase  healthcare  choice  and  options,",laissez-faire
" For most  Americans,  those  who  are  insured  now  or  who seek  insurance  in  the  future,  our  practical,  nonintrusive  reforms  will  promote  flexibility  in  State  leadership  in  healthcare  reform,",laissez-faire
" promote  a  freemarket based  system,",laissez-faire
 and  empower  consumer  choice.,laissez-faire
 All  of which  will  return  direction  of  the  nation’s  healthcare to  the  people  and  away  from  the  federal  government.,laissez-faire
"To return the States to their proper role of regulating  local  insurance  markets  and  caring  for  the needy,  we  propose  to  block  grant  Medicaid  and  other payments  to  the  States;",laissez-faire
 limit  federal  requirements  on both  private  insurance  and  Medicaid;,laissez-faire
" We  call  on  State  officials  to  carefully  consider the  increased  costs  of  medical  mandates,  imposed under  their  laws,  which  may  price  many  lowincome families  out  of  the  insurance  market.  ",laissez-faire
"To  achieve  a  free  market  in  healthcare  and  ensure competition,  we  will  promote  price  transparency  so that  consumers  will  know  the  actual  cost  of  treatments  before  they  undergo  them.  ",laissez-faire
"When  patients  are aware  of  costs,  they  are  less  likely  to  overutilize  services.",laissez-faire
We will empower individuals and small businesses to form purchasing pools in order to expand coverage to the uninsured.,laissez-faire
Consumer choice is the most powerful factor in healthcare reform.,laissez-faire
Putting the patient at the center of policy decisions will increase choice and reduce costs while ensuring that services provide what Americans actually want.,laissez-faire
We must end tax discrimination against the individual purchase of insurance and allow consumers to purchase insurance across State lines.,laissez-faire
"While promoting “coinsurance” products and alternatives to “fee for service,” government must promote Health Savings Accounts and Health Reimbursement Accounts to be used for insurance premiums",laissez-faire
and should encourage the private sector to rate competing insurance plans.,laissez-faire
We will champion the right of individual choice in senior care.,laissez-faire
and support providing broad education choices to parents and children at the State and local level.,laissez-faire
It recognizes the wisdom of State and local control of our schools,laissez-faire
", and it wisely sees consumer rights in education—choice— as the most important driving force for renewing our schools.",laissez-faire
